Admin 1,Admin 2,Admin 3,Facility,HF_Type,Catchment,Latitude,Longitude
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp. Umed Ali Rind,CD/GD,6000,25.37543,68.5243
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp. Habibullah Memon,CD/GD,2000,0,0
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp.Taj Muhammad Junejo,CD/GD,12000,25.47249,68.48959
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp.Mehrab Talpur,CD/GD,8920,25.30441,68.46592
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp.Agriculture University Tando Jam,CD/GD,8500,25.42767,68.53765
Sindh,Hyderabad,Rural Hyderabad,Govt.Disp.Haji Moosa Shoro,CD/GD,7000,25.31715,68.4195
Sindh,Hyderabad,Hyderabad Rural,RHC Hosri,RHC,33549,25.31562,68.43013
Sindh,Hyderabad,Hyderabad Rural,Govt.Disp.Ghulam Mohamamd Jamali,CD/GD,3800,25.36153,68.5143
Sindh,Hyderabad,Hyderabad City,Sachal Arts College Tila Chari Hyderabad,SHC,100,0,0
Sindh,Hyderabad,Hyderabad Rural,BHU Khusaina Mori,BHU,28112,25.431,68.578
Sindh,Hyderabad,Hyderabad Rural,D.C.Disp: Dharoon Panhwar,CD/GD,6500,25.22024,68.5253
Sindh,Hyderabad,Latifabad,BHU Machi Para,BHU,16570,25.37566,68.37177
Sindh,Hyderabad,Latifabad,American Quarter,BHU,34380,25.38273,68.3796
Sindh,Hyderabad,Latifabad,Hashim Zour,BHU,60000,0,0
Sindh,Hyderabad,Latifabad,MCH Hajiani Fatima,MC,38690,25.38195,68.34576
Sindh,Hyderabad,Latifabad,Seri,MC,10808,25.22162,68.47067
Sindh,Hyderabad,Latifabad,Labour Squre Site,CD/GD,1200,25.3556,68.38958
Sindh,Hyderabad,Latifabad,SHS Unit No.7,CD/GD,1100,25.37372,68.335845
Sindh,Hyderabad,Latifabad,BHU Bhawal Zoar,BHU,26962,25.35654,68.49959
Sindh,Hyderabad,Hyderabad,BHU Jahando Narejo,BHU,15300,25.39755,68.41362
Sindh,Hyderabad,Hyderabad,ACD Tando Jam,CD/GD,8500,25.4306,68.54194
Sindh,Jacobabad,Thull,Bahoo Khoso,BHU,"16,000",28.3709,68.87399
Sindh,Jacobabad,Thull,Udi,BHU,"22,986",28.26778,68.85662
Sindh,Jacobabad,Thull,Joungal,BHU,"27,458",28.1194,68.816665
Sindh,Jacobabad,Jacobabad,Shaheed Benazir,MCHC/CHC,"9,729",28.28172,68.43776
Sindh,Jacobabad,Jacobabad,Railway,CD/GD,"11,170",28.274,68.43562
Sindh,Jacobabad,Thull,G.D Abdul Rasool Khoso,CD/GD,"8,721",28.72922,68.66215
Sindh,Jacobabad,Garhi Khatoo,Allahabad,CD/GD,"7,829",28.05065,68.04876
Sindh,Jacobabad,G.Khairo,M.Pur Odho,BHU,"13,648",28.00736,68.27754
Sindh,Jacobabad,Jacobabad,Noor Muhammad Pathan,BHU,"27,000",28.26156,68.43075
Sindh,Jacobabad,Jacobabad,Abdullah Leghari,BHU,"6,000",0,0
Sindh,Jacobabad,Jacobabad,Jumo Khan Dashti,CD/GD,"7,000",0,0
Sindh,Jacobabad,Jacobabad,Mouladad,BHU,"23,000",28.21581,68.36577
Sindh,Jacobabad,Thull,Karim Bux Khoso,BHU,"15,000",28.37698,68.62425
Sindh,Jacobabad,Jacobabad,Sardar A.Raheem,BHU,"12,000",28.14927,68.22398
Sindh,Jacobabad,Jacobabad,Qadir Pur,RHC,"15,563",28.14653,68.35935
Sindh,Jacobabad,Ghari Kharo,Muhammad Raheem Jaskani,CD/GD, -   ,0,0
Sindh,Jacobabad,Thull,Imam bux,CD/GD,"15,100",28.21106,68.51741
Sindh,Jacobabad,Jacobabad,Imam bux,CD/GD,"15,000",28.18982,68.51759
Sindh,Jacobabad,Jacobabad,Police,CD/GD,"20,000",28.27451,68.43562
Sindh,Jacobabad,Jacobabad,Jaffarabad,MCHC/CHC,"35,000",28.2722,68.44512
Sindh,Jacobabad,Thull,Jumo Dakhan,BHU,"36,269",28.26778,68.85662
Sindh,Jacobabad,Thull,Bahadurpur,BHU,"15,000",28.31545,68.59068
Sindh,Jacobabad,Thull,Bachro,BHU,"64,426",28.27445,68.71767
Sindh,Jacobabad,Thull,Naseer Khan,CD/GD,"10,000",28.33852,68.77687
Sindh,Jacobabad,Thull,RHC Garhi Hussain,RHC,"24,854",28.02995,68.73552
Sindh,Jacobabad,Thull,Piyaro Khoso,BHU,"8,925",28.39469,68.75042
Sindh,Jacobabad,Garahi Khairo,Hashmatabad,BHU,"21,194",28.0864,68.2464
Sindh,Jacobabad,Garahi Khairo,Dodapur,BHU,"22,448",28.05627,68.16786
Sindh,Jacobabad,Garhi Khairo,BHU Sheranpur,BHU,"13,647",28.10944,68.32611
Sindh,Jacobabad,Thull,Thull-01,MCHC/CHC,"20,000",0,0
Sindh,Jacobabad,Thull,Mubarak pur,BHU,"15,000",0,0
Sindh,Jacobabad,Thull,Mir Pur,RHC,"50,000",28.18429,68.72809
Sindh,Jacobabad,Thull,Baxan Pahore,BHU,"25,557",28.11067,68.86718
Sindh,Jacobabad,Thull,Azizabad,BHU,"24,340",28.31224,68.75042
Sindh,Jacobabad,Thull,Bargul,BHU,"26,836",28.2391,68.80849
Sindh,Jacobabad,Thull,Ghulam Muhammad Jakhrani,BHU,"24,340",28.33492,68.84931
Sindh,Jacobabad,Jacobabad,SESSI,CD/GD,165,0,0
Sindh,Jacobabad,Jacobabad,MCH Centre,MCHC/CHC,"20,000",28.29912,68.43696
Sindh,Jacobabad,Jacobabad,Lashari,CD/GD,"15,000",0,0
Sindh,Jacobabad,Jacobabad,Shabirabad,CD/GD,"24,110",28.2198,68.90033
Sindh,Jacobabad,Thull,Abdul Razaque Suhendharo,BHU,"24,110",28.22592,68.88413
Sindh,Jacobabad,Ghari Khairo,MCH Centre Ghari Khairo,MCHC/CHC,"24,458",28.06012,67.9251
Sindh,Jacobabad,Ghari Khairo,Rasoolabad,BHU,"9,035",28.09272,68.03981
Sindh,Jacobabad,Jacobabad,Mobile Clinic,MC,"21,430",28.23645,68.25727
Sindh,Jacobabad,Thull,DTC,CD/GD,"23,533",28.28455,68.52501
Sindh,Jacobabad,Jacobabad,Dashti,CD/GD,"21,226",0,0
Sindh,Jacobabad,Jacobabad,Ahmed Pur,MC, -   ,28.13218,68.17789
Sindh,Jacobabad,Thull,Baloachabad,MC, -   ,28.24245,68.46749
Sindh,Jacobabad,Jacobabad,Dadpur,BHU,"9,611",28.23686,68.35684
Sindh,Jacobabad,Jacobabad,Bunglow Sydan,BHU,"10,000",28.16323,68.50328
Sindh,Jacobabad,Jacobabad,Adam Khan Panhwar,CD/GD, -   ,28.2384,68.47624
Sindh,Jacobabad,Jacobabad,Jed,CD/GD,"24,446",28.27945,68.44266
Sindh,Jacobabad,Jacobabad,Qadir Pur,RHC,"10,450",28.14653,68.35935
Sindh,Jacobabad,Jacobabad,Mouladad,BHU,"9,859",28.21581,68.36577
Sindh,Jacobabad,Jacobabad,Rind Wahi,MC,"23,684",0,0
Sindh,Jacobabad,Jacobabad,Garhi Khairo,,"23,458",0,0
Sindh,Jacobabad,Jacobabad,Suhro Khan Rind,BHU,"12,000",0,0
Sindh,Jacobabad,Jacobabad,Khairo Wagho,BHU,"15,000",0,0
Sindh,Jamshoro,Sehwan,HF_MC_Name,BHU,35000,26.52955,67.81041
Sindh,Jamshoro,Sehwan,BHU Talti,RHC,21224,26.46072,67.77523
Sindh,Jamshoro,Kotri,RHC Arazi,CD/GD,31000,25.41598,68.27193
Sindh,Jamshoro,Kotri,Govt. Disp. Sindh University,SHC,780,0,0
Sindh,Jamshoro,Manjhand,IDP Camp OPO Sile Railway Station Jamshoro,BHU,9000,26.04945,68.04406
Sindh,Jamshoro,Manjhand,BHU Goswari,BHU,12000,26.17296,68.01534
Sindh,Jamshoro,Kotri,BHU Amri,CD/GD,19336,25.36502,68.27714
Sindh,Jamshoro,Sehwan,G.D Chirischian Colony,,3000,0,0
Sindh,Jamshoro,Manjhand,Jamshoro Bank Relief camp behind Degree College,BHU,25250,25.7443,68.29102
Sindh,Jamshoro,Manjhand,BHU Khanote,RHC,32878,25.64479,68.35088
Sindh,Jamshoro,Manjhand,RHC Unerpur,CD/GD,5000,25.67771,68.33447
Sindh,Jamshoro,Sehwan,Govt.Disp;Budhapur,,,0,0
Sindh,Jamshoro,Thano Bula Khan,Mobile Service Sehwan,BHU,3000,25.75727,67.73816
Sindh,Jamshoro,Thano Bula Khan,BHU Karchat,CD/GD,3000,0,0
Sindh,Jamshoro,Thano Bula Khan,Govt.Disp.Mehinda palari,BHU,3000,0,0
Sindh,Jamshoro,Sehwan,BHU Mole,CD/GD,4800,26.44775,67.81727
Sindh,Jamshoro,Thano Bula Khan,Govt.Disp.Pakka Channa,BHU,9055,0,0
Sindh,Jamshoro,Thano Bula Khan,BHU Mole,BHU,17384,25.29343,67.57012
Sindh,Jamshoro,Sehwan,BHU Saree,RHC,26837,26.3373,67.71801
Sindh,Jamshoro,Sehwan,RHC Jhangara,CD/GD,8000,26.35898,67.76325
Sindh,Jamshoro,Kotri,Govt.Disp.Bajara,,16000,0,0
Sindh,Jamshoro,Sehwan,Tent City,BHU,17599,26.51831,67.71504
Sindh,Jamshoro,Sehwan,BHU Wahur,BHU,15687,26.54751,67.63464
Sindh,Jamshoro,Kotri,BHU Tajuji,CD/GD,22862,25.35832,68.27429
Sindh,Jamshoro,Kotri,Govt.Disp.Bihar Colony,,7500,0,0
Sindh,Jamshoro,Kotri,Tent City,,8500,0,0
Sindh,Jamshoro,Thano Bula Khan,Tent City @ SDA Shahbaz Quarter,BHU,5000,25.62229,67.84365
Sindh,Jamshoro,Thano Bula Khan,BHU Thano Arab Khan,BHU,4000,25.40828,67.78842
Sindh,Jamshoro,Kotri,BHU Ahmed Khan,CD/GD,12500,25.44242,68.29763
Sindh,Jamshoro,Kotri,L.S.B Disp. Jamshoro,,730,0,0
Sindh,Jamshoro,Kotri,IDP Camp Fishries Hostel,,1440,0,0
Sindh,Jamshoro,Sehwan,Mobile Service Kotri,,5000,0,0
Sindh,Jamshoro,Sann,Camp @Mini stadium Sehwan,RHC,24771,26.03811,68.13791
Sindh,Jamshoro,Manjhand,RHC Sann,CD/GD,4000,0,0
Sindh,Jamshoro,Kotri,Govt. Disp. Qubi,,1500,0,0
Sindh,Jamshoro,Thano Bula Khan,IDP Camp,SHC,2500,0,0
Sindh,Jamshoro,Thano Bula Khan,Village Dhamrah,CD/GD,2000,0,0
Sindh,Jamshoro,Kotri,Ali Murad Barejo,MC,4000,0,0
Sindh,Jamshoro,Sehwan,Mobile Camp Kotri,CD/GD,4500,26.44212,67.70037
Sindh,Jamshoro,Kotri,Govt.Disp.Bund Manchar,BHU,28680,25.30728,68.33982
Sindh,Jamshoro,Kotri,BHU Kero Khhao,SHC,600,0,0
Sindh,Jamshoro,Kotri,IDPS camp Sindh Development Study Center,BHU,65463,25.36196,68.26011
Sindh,Jamshoro,Kotri,BHU Khuda Ki B asti,BHU,21811,25.3186,68.19817
Sindh,Jamshoro,Kotri,BHU Khando,CD/GD,25604,25.53307,68.34146
Sindh,Jamshoro,Kotri,Govt. Disp: Petaro Village,,6000,0,0
Sindh,Jamshoro,Sehwan,IDP Camp Chawal Godam,,,0,0
Sindh,Jamshoro,Sehwan,Joint Civil/ Army Relief Camp Lal Bagh Sehwan,,2000,0,0
Sindh,Jamshoro,Sehwan,Camp John Chouthambi Sehwan,MC,100000,26.41638,67.86267
Sindh,Jamshoro,Sehwan,MCH Sehwan,RHC,34775,26.5639,67.72097
Sindh,Jamshoro,Manjhand,RHC Bhan,BHU,1926,26.26063,67.90492
Sindh,Jamshoro,Manjhand,Lakhi Ghulam Shah,,26340,25.90674,68.23331
Sindh,Jamshoro,Sehwan,THQ Manjhand,,110000,26.417,67.86514
Sindh,Jamshoro,Kotri,THQ Sehwan,,295258,25.36717,68.30808
Sindh,Jamshoro,Thano Bula Khan,THQ Kotri,,30000,25.36511,67.80681
Sindh,Kashmore,Kandh Kot,Kand Kot,MCHC/CHC,"73,842",28.24716,69.1796
Sindh,Kashmore,Kashmore,Kashmore,,"80,000",28.43346,68.58075
Sindh,Kashmore,Kashmore,Idp Camp Dakhan Banglow,,200,0,0
Sindh,Kashmore,Kandh Kot,Ghouspur,RHC,"44,600",28.1376,69.08091
Sindh,Kashmore,Tangwani,Tangwali,RHC,"70,000",28.27067,69.0005
Sindh,Kashmore,Kashmore,Buxapur,RHC,"89,000",28.38037,69.36704
Sindh,Kashmore,Kashmore,Serdaro Khoso,CD/GD,"18,000",28.45051,69.52726
Sindh,Kashmore,Kashmore,Ghous Bux Bunglow,CD/GD,"2,000",28.32246,69.33338
Sindh,Kashmore,Kashmore,Mohammad Azim gro,CD/GD,"1,500",28.374,69.47381
Sindh,Kashmore,Kashmore,Khani Badani,CD/GD,"2,000",28.27511,69.35953
Sindh,Kashmore,Kashmore,Meurab Khan Mazari,CD/GD,"1,700",28.41128,69.53546
Sindh,Kashmore,Kashmore,Mando Khan,CD/GD,"20,000",28.41934,69.39167
Sindh,Kashmore,Kashmore,Kashmore Colony,CD/GD,"25,000",28.43989,69.61354
Sindh,Kashmore,Kashmore,Gd Baghio Khan Jakhrani,CD/GD, -   ,0,0
Sindh,Kashmore,Tangwani,Rehmat Khan Bijarani,CD/GD, -   ,28.19947,69.032
Sindh,Kashmore,Tangwani,Nasrullah Khan,CD/GD,"5,000",28.15846,68.94859
Sindh,Kashmore,Kandh Kot,Jamshro,CD/GD,"10,000",28.14256,69.1763
Sindh,Kashmore,Tangwani,Nawab Khan Dahani,CD/GD,"15,000",28.18728,69.0996
Sindh,Kashmore,Tangwani,Mushtaque Ahmed,CD/GD,"15,000",28.11895,68.94213
Sindh,Kashmore,Tangwani,Illahi Bux,CD/GD,"18,000",28.35655,69.09115
Sindh,Kashmore,Tangwani,27 mile,CD/GD,"15,000",28.39405,69.16191
Sindh,Kashmore,Tangwani,Gorgage,CD/GD,"5,000",28.23314,69.07537
Sindh,Kashmore,Tangwani,Diyani,BHU,"4,500",28.17747,68.94142
Sindh,Kashmore,Tangwani,Karmpure,BHU,"27,012",28.09999,68.93386
Sindh,Kashmore,Kandh Kot,Dari,BHU,"35,000",28.15806,69.10826
Sindh,Kashmore,Kandh Kot,M Usman,BHU,"22,000",28.333346,69.12262
Sindh,Kashmore,Kandh Kot,Sardarabad,BHU,"18,000",28.19064,69.21191
Sindh,Kashmore,Tangwani,Birjar Khan Bijrani,BHU,"9,300",28.25661,69.07378
Sindh,Kashmore,Kashmore,Kumb,BHU, -   ,28.37107,69.30145
Sindh,Kashmore,Tangwani,Rasldar,BHU,"15,000",28.39568,69.20847
Sindh,Kashmore,Kand Kot,Abdul Qadir Bhayo,BHU,"22,140",28.19198,69.13716
Sindh,Kashmore,Kashmore,Din Mohd,BHU,"20,000",28.34749,69.54472
Sindh,Kashmore,Kashmore,M.Khan Mazari,BHU,"20,000",28.3863,69.49697
Sindh,Kashmore,Kashmore,Mulgulzhar,BHU,"25,000",28.27716,69.25375
Sindh,Kashmore,Kand Kot,BHU Ali Mohd,BHU,"10,000",0,0
Sindh,Kashmore,Kashmore,Gullanpur,BHU,"10,000",28.43745,69.46842
Sindh,Kashmore,Kashmore,Zor garh,BHU,"12,000",28.28506,69.29901
Sindh,Kashmore,Kand Kot,Jahan Khan,BHU,"25,018",28.26674,69.22543
Sindh,Kashmore,Tangwani,Hafeez Ullah,BHU,"10,000",28.27822,68.96754
Sindh,Kashmore,Tangwani,Sher Mohd,BHU,"37,000",28.26665,68.92655
Sindh,Kashmore,Tangwani,Kajlo Khan,BHU,"15,000",28.29758,68.95859
Sindh,Kashmore,Tangwani,Pirjan Bajkani,BHU,"25,000",28.20395,69.04509
Sindh,Kashmore,Tangwani,Ghulam Sarwar,BHU,"24,000",28.28276,68.94139
Sindh,Kashmore,Kashmore,Badani,BHU,"30,000",28.30571,69.42013
Sindh,Kashmore,Kashmore,Khewali,BHU,"20,000",28.43765,69.65251
Sindh,Kashmore,Tangwani,Saeed Khan,BHU,"25,000",28.38658,68.98559
Sindh,Matiari,Matiari,G.D Dhaloo Khaskeli,CD/GD,"13,680",25.65818,68.63265
Sindh,Matiari,Matiari,BHU Tahir Hingoro,BHU,"17,378",25.66618,68.63265
Sindh,Matiari,Matiari,G.D Soomro Chand,CD/GD,"21,000",25.54,68.44297
Sindh,Matiari,Matiari,G.D Shahmeer Jiwari,CD/GD,"11,400",25.61755,68.51896
Sindh,Matiari,Saeedabad,D.C Disp. Rano Bughi,CD/GD,"11,800",25.89357,68.44058
Sindh,Matiari,Saeedabad,D.C Disp. Zeer Peer,CD/GD,"1,700",25.94959,68.46707
Sindh,Matiari,Saeedabad,G.D Awal Chhachar,CD/GD,"7,500",25.96102,68.42084
Sindh,Matiari,Saeedabad,BHU Yousif Hajano,BHU,"7,500",25.942,68.43048
Sindh,Matiari,Saeedabad,BHU Maharshah,BHU,"7,347",0,0
Sindh,Matiari,Matiari,BHU Bao Khan Pathan,BHU,"16,050",0,0
Sindh,Matiari,Matiari,DCD Palijani,CD/GD,"14,574",25.56977,68.56272
Sindh,Matiari,Matiari,RHC Oderolal Station,RHC,"30,249",25.63591,68.59505
Sindh,Matiari,Matiari,BHU Oderolal Village,BHU,"22,942",25.69768,68.55777
Sindh,Matiari,Hala,BHU Bhanooth,BHU,"14,456",25.86913,68.34708
Sindh,Matiari,Hala,BHU Saeed Khan Laghari,BHU,"13,000",25.87426,68.37729
Sindh,Matiari,Hala,D.C Disp. Mori Muhammad Khan,CD/GD,"6,167",25.89915,68.34854
Sindh,Matiari,Saeedabad,BHU Sirachon Kaka,BHU,"15,500",26.025506,68.37685
Sindh,Matiari,Saeedabad,G.D Old Saeedabad,CD/GD,"14,687",0,0
Sindh,Matiari,Matiari,G. D Juma Shahok,CD/GD, -   ,25.69373,68.50631
Sindh,Matiari,Matiari,BHU Faqir Hooh Nothiani,BHU, -   ,25.72385,68.5245
Sindh,Matiari,Matiari,G.D Sher MD Thorha,CD/GD, -   ,25.70634,68.54517
Sindh,Matiari,Matiari,RHC Nagarpur,RHC, -   ,25.8049,68.48723
Sindh,Matiari,Hala,MCH Hala Old,MCHC/CHC, -   ,25.7946,68.383
Sindh,Matiari,Hala,BHU Hala Old,BHU, -   ,25.7946,68.39187
Sindh,Matiari,Hala,G.D Khanooth,CD/GD, -   ,25.77558,68.38719
Sindh,Matiari,Saeedabad,BHU Nabi Bux Jamali,BHU, -   ,26.04408,68.42365
Sindh,Matiari,Matiari,BHU Laloo Mangwano,BHU, -   ,0,0
Sindh,Matiari,Saeedabad,RHC B.D Kaka,RHC, -   ,26.01221,68.40959
Sindh,Matiari,Hala,G.D Punhlkhan Jamal,CD/GD, -   ,25.79531,68.44283
Sindh,Matiari,Hala,BHU Khanda,BHU, -   ,25.75075,68.44879
Sindh,Matiari,Matiari,BHU Allah Dinosand,BHU,"27,818",25.50169,68.5197
Sindh,Matiari,Saeedabad,Dr. Yar Muhammad Gohato,BHU,"16,276",0,0
Sindh,Matiari,New Saeedabad,Dr. Shahazeb Shah,BHU,"20,421",26.06331,68.34923
Sindh,Matiari,Matiari,BHU Sekhat,BHU,"11,130",25.64988,68.50034
Sindh,Matiari,Matiari,RHC Khyber,RHC,"25,680",25.67682,68.49821
Sindh,Matiari,Hala,BHU Karam Khan Nizamani,BHU,"33,909",25.88474,68.49824
Sindh,Matiari,Hala,RHC Bhit Shah,RHC,"44,459",25.8,68.5
Sindh,Matiari,Saeedabad,Dr. Ayaz Abrejo,BHU,"5,892",25.99365,68.37594
Sindh,Matiari,Saeedabad,BHU Bugo Khan Jamali,BHU,"20,063",26.07467,68.40446
Sindh,Matiari,Saeedabad,G.D Old Saeedabad,CD/GD,"14,687",0,0
Sindh,Nawabshah,Daur,G.D Umer Sethar,CD/GD,2000,26.50843,68.29479
Sindh,Nawabshah,Daur,G.D Khan Muhammad Ghorchani,CD/GD,2500,26.50291,68.33072
Sindh,Nawabshah,Daur,BHU Karim Bux Dalov,BHU,23045,26.59673,68.33634
Sindh,Nawabshah,Sakrand,G.D Ganwar Mahar,CD/GD,10000,26.26838,68.07056
Sindh,Nawabshah,Sakrand,BHU Model Village,BHU,10000,26.26455,68.05496
Sindh,Nawabshah,Sakrand,BHU Chhatan Shah,BHU,10300,26.19468,68.09057
Sindh,Nawabshah,Sakrand,G.D Shah Inayat,CD/GD,15000,26.07683,68.44883
Sindh,Nawabshah,Sakrand,BHU Karim Bux Dalov,BHU,9195,26.14026,68.42734
Sindh,Nawabshah,Sakrand,BHU Hassan Jamali,BHU,17850,26.10851,68.44713
Sindh,Nawabshah,Daur,G.D Nawaz Dahri,CD/GD,22144,26.15561,68.30479
Sindh,Nawabshah,Nawabshah,G.D Liaque Zardari,CD/GD,15220,26.24142,68.24853
Sindh,Nawabshah,Dour,BHU Asgharabad,BHU,6216,26.40222,68.2159
Sindh,Nawabshah,Dour,BHU Boucharry,BHU,23000,26.34951,68.36691
Sindh,Nawabshah,Sakrand,BHU Deeno Shah,BHU,15400,26.19116,68.22058
Sindh,Nawabshah,Sakrand,BHU Puhal Khan Chandio,BHU,15000,26.2054,68.24723
Sindh,Nawabshah,Sakrand,BHU Jalalani,BHU,26808,26.15203,68.25162
Sindh,Nawabshah,Sakrand,G.D Qaiser Khan Chandio,CD/GD,3000,26.19919,68.24095
Sindh,Nawabshah,Kazi Ahmed,G.D Jujhar,CD/GD,8720,26.38355,68.00717
Sindh,Nawabshah,Kazi Ahmed,BHU Nawab Wali Muhammad,BHU,28500,26.39329,68.04183
Sindh,Nawabshah,Kazi Ahmed,BHU Kot Maqbool Shah,BHU,10400,26.33374,68.04744
Sindh,Nawabshah,Kazi Ahmed,BHU Ramzan Rahu,BHU,13029,26.44003,68.04678
Sindh,Nawabshah,Nawabshah,BHU Tremore,BHU,25382,26.34277,68.28497
Sindh,Nawabshah,Daur,G.D Doraee Mehar,CD/GD,15200,26.34758,68.20469
Sindh,Nawabshah,Daur,G.D Dost Muhammad Hashami,CD/GD,8000,26.42949,68.48761
Sindh,Nawabshah,Daur,G>D Gazi Khan Burghori,CD/GD,12000,26.45354,68.37878
Sindh,Nawabshah,Daur,Soomer Khna Korai,CD/GD,19771,26.5129,68.37341
Sindh,Nawabshah,Kazi Ahmed,BHU Khar,BHU,11200,26.52345,68.00555
Sindh,Nawabshah,Kazi Ahmed,BHU Moqim Dahri,BHU,13500,26.55144,68.03428
Sindh,Nawabshah,Kazi Ahmed,RHC Shahpur Jehania,RHC,21312,26.568442,67.95653
Sindh,Nawabshah,Sakrand,G.D Dang,CD/GD,3695,26.15487,68.12604
Sindh,Nawabshah,Sakrand,BHU Mari Jalbani,BHU,24014,26.08397,68.20043
Sindh,Nawabshah,Sakrand,G.D Punhun Jamali,CD/GD,13914,26.14062,68.34583
Sindh,Nawabshah,Sakrand,G.D Fazal Keerio,CD/GD,13315,26.09633,68.34826
Sindh,Nawabshah,Daur,BHU 60 Miles,BHU,24302,26.39426,68.43892
Sindh,Nawabshah,Daur,MCH Centre 60 Miles,MCHC/CHC,24290,26.39581,68.3857
Sindh,Nawabshah,Nawabshah,G.D Brohi Conton Ffactory,CD/GD,44316,26.29756,68.44687
Sindh,Nawabshah,Daur,BHU Gupchani,BHU,30666,26.19772,68.55368
Sindh,Nawabshah,Nawabshah,BHU Karam Ali Jamali,BHU,26000,26.30839,68.43281
Sindh,Nawabshah,Nawabshah,G.D Niazi Khan Siyal,CD/GD,8900,26.25775,68.18994
Sindh,Nawabshah,Sakrand,MCH Centre Noor Nawaz Zardari,MCHC/CHC,10200,26.22365,68.30727
Sindh,Nawabshah,Sakrand,G.D Sydi Chhar,CD/GD,8100,26.15562,68.30474
Sindh,Nawabshah,Sakrand,BHU Shamil Unar,BHU,21000,26.17505,68.18479
Sindh,Nawabshah,Sakrand,BHU Hamal Faqir,BHU,47745,26.10943,68.31199
Sindh,Nawabshah,Sakrand,BHU Muhammad Khan Magsi,BHU,12000,26.03215,68.305
Sindh,Nawabshah,Sakrand,BHU Sukhho Manahejo,BHU,12280,26.20044,68.36319
Sindh,Nawabshah,Kazi Ahmed,BHU Mitho Khan Jokhio,BHU,18675,26.46695,68.06497
Sindh,Nawabshah,Kazi Ahmed,RHC Daulatpur,RHC,23955,26.508454,67.968053
Sindh,Nawabshah,Kazi Ahmed,G.D Gahand,CD/GD,10200,26.50001,68.02438
Sindh,Nawabshah,Dour,RHC Daur,RHC,150000,26.4548,68.31401
Sindh,Nawabshah,Dour,G.D Karim Bux Brohi,CD/GD,24640,26.47361,68.46706
Sindh,Nawabshah,Dour,RHC Chak No. 3,RHC,25000,26.44739,68.57155
Sindh,Nawabshah,Sakrand,BHU Budhal Shah,BHU,15000,26.22212,68.12254
Sindh,Nawabshah,Sakrand,G.D A.T.I Farm,CD/GD,6400,26.12301,68.2834
Sindh,Nawabshah,Dour,G.D Jhoro Khan Sher,CD/GD,28000,26.3157,68.6536
Sindh,Nawabshah,Dour,BHU 68 Mori,BHU,25230,0,0
Sindh,Nawabshah,Dour,BHU Jam Sahib,BHU,22000,26.29525,68.61983
Sindh,Nawabshah,Kazi Ahmed,BHU Haberi,BHU,17200,26.46769,68.16759
Sindh,Nawabshah,Kazi Ahmed,BHU Sansawri,BHU,11000,26.5074,68.17027
Sindh,Nawabshah,Kazi Ahmed,BHU Qutbi,BHU,12000,26.49608,68.06082
Sindh,Nawabshah,Nawabshah,G. Urban Disp. Line Para,CD/GD,25186,26.23709,68.41741
Sindh,Nawabshah,Nawabshah,MCH Center Manuabad,MCHC/CHC,30208,26.20616,68.29971
Sindh,Nawabshah,Nawabshah,BHU Allah Bux Magsi,BHU,24845,26.23582,68.41227
Sindh,Nawabshah,Nawabshah,BHU Khair Shah,BHU,22606,26.25122,68.34108
Sindh,Nawabshah,Kazi Ahmed,G.D Allah Bux Kubar,CD/GD,12320,26.29291,68.16461
Sindh,Nawabshah,Kazi Ahmed,BHU Bado Mehar,BHU,17380,26.33065,68.14631
Sindh,Nawabshah,Kazi Ahmed,RHC Kazi Ahmed,RHC,22013,26.29814,68.10868
Sindh,Nawabshah,Kazi Ahmed,G.D Tohi,CD/GD,12000,26.32412,68.00625
Sindh,Nawabshah,Sakrand,BHU Majeed Kerio,BHU,29760,26.13159,68.21346
Sindh,Nawabshah,Sakrand,RHC Mehrabpur,RHC,22900,26.10111,68.15295
Sindh,Nawabshah,Sakrand,Govt: Disp: Rahmu Keerio,CD/GD,10000,26.111554,68.23071
Sindh,Nawabshah,Sakrand,MCH Murad Ali Chandio,MCHC/CHC,2000,26.12413,68.14638
Sindh,Nawabshah,Sakrand,BHU Khabar Lakhmir,BHU,11744,26.20047,68.36318
Sindh,Nawabshah,Sakrand,G.D Khadhar,CD/GD,15133,26.14189,68.36956
Sindh,Nawabshah,Sakrand,G.D. K.B Rind,CD/GD,10000,26.17471,68.34267
Sindh,Nawabshah,Sakrand,RCH Mehar Jamali,RHC,17896,26.11693,68.39573
Sindh,Nawabshah,Daur,RHC Bandhi,RHC,22000,26.59151,68.30717
Sindh,Nawabshah,Daur,RHC Yar M. Jamali,RHC,7000,26.56221,68.27858
Sindh,Nawabshah,Kazi Ahemd,GD Manharo,CD/GD,15000,26.59151,68.17515
Sindh,Nawabshah,Kazi Ahemd,BHU Gh. Muhammad Jamali,BHU,6000,26.58885,68.20624
Sindh,Nawabshah,Sakrand,THQ Sakrand,,47452,26.13945,68.27742
Sindh,Qambar Shahdadkot,Warah,BHU Khandho,BHU,"14,260",0,0
Sindh,Qambar Shahdadkot,Kamber,IDP Camp NO:20,,250,0,0
