Admin 1,Admin 2,Admin 3,Facility,Facility Type,Catchment,Latitude,Longitude,UID
Khyber Pakhtunkhwa,Charsadda,Charsadda,Mohmand Nari,Bhu,"13,000",34.23193,71.83558,894-fac1
Khyber Pakhtunkhwa,Charsadda,Tehsil,Nisatta,Bhu,"38,000",34.10509,71.80481,895-fac1
Khyber Pakhtunkhwa,Charsadda,Shabqadar,Pang Pao,Bhu,"18,840",0,0,896-fac1
Khyber Pakhtunkhwa,Charsadda,Shabzadar,Qilla Shah Baig,Bhu, -   ,34.1833,71.4833,897-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Rajjar,Bhu, -   ,34.16706,71.75835,898-fac1
Khyber Pakhtunkhwa,Charsadda,Shabqadir,Battagrm,Rhc,"63,753",34.2233,71.633,899-fac1
Khyber Pakhtunkhwa,Charsadda,Tangi,Ridwan,Bhu,"16,551",0,0,900-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Sarki Pul,Bhu,"29,000",34.24881,71.79924,901-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Sheikho,Bhu,"12,000",34.17003,71.85342,902-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Shekh Abad,Bhu,"14,000",34.22001,71.85316,903-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Shekho,Bhu,"22,000",34.156785,71.841591,904-fac1
Khyber Pakhtunkhwa,Charsadda,Tangi,Sherpao-Rural Health Center,Rhc,"29,155",34.263041,71.707841,905-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Tarnab,Bhu,"23,537",34.21795,71.68726,906-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Turangzai,Bhu,"15,500",34.213383,71.741283,907-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Turangzai,Bhu,"25,563",34.21775,71.75224,908-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Umerzai,Bhu,"48,000",34.24384,71.72591,909-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Utmanzai,Bhu,"40,000",34.19261,71.76129,910-fac1
Khyber Pakhtunkhwa,Charsadda,Charsadda,Zarin Abad,Bhu,"30,000",34.14589,71.81607,911-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Parora,Rhc-Igri Shamozai,Rhc,"25,000",31.41157,70.485325,912-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Zafar Abad Colony,Bhu,"18,000",31.91,70.83,913-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Mch-Haleem Colony,Mchc/Chc,"12,914",31.856484,70.907118,914-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Shor Kot,Bhu, -   ,31.910278,70.877778,915-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Saggu-Bhu.,Bhu,10,31.961389,70.846667,916-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Budhnai,Bhu,"23,200",31.906111,70.928333,917-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,Managal,Bhu,"6,000",31.399722,70.405278,918-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Parora,Ramak,Bhu,"32,634",31.393056,70.662778,919-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pavar Pare,Wandhamadat,Bhu, -   ,32.0483,70.7183,920-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,Paniala,Mchc/Chc, -   ,32.243889,70.881667,921-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Prora,Prora,Rhc,"30,000",31.515266,70.755777,922-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Dara Kalan,Dara Kalan,Mchc/Chc,"10,000",31.7325,70.3375,923-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kot Jai,Kotjai,Rhc,"28,670",32.166667,71.1,924-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,Giloti,Bhu, -   ,32.164722,70.750278,925-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Dara Kalan,Chowdwan,Mchc/Chc,"25,000",31.597778,70.355556,926-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Paharpure,Paharapur,Rhc,"34,200",32.102222,70.97,927-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,Sheru Kona,Bhu,"28,000",31.800556,70.6225,928-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Band Kurai,Bhu,"18,000",32.040278,70.903333,929-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Larr,Bhu,"31,000",32.284167,70.982222,930-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Jabbar Wala,Bhu,"27,000",31.9725,70.940833,931-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Pahar Pur,Rhc,"19,746",32.108019,70.928839,932-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Madi Khel,Bhu,"27,500",31.8833,70.5666,933-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Awan,Bhu,"34,200",32.022778,70.9625,934-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Pahar Pur,Kotelodihani,Bhu,"25,490",32.191389,71.069444,935-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Dera,Pota,Bhu,"15,700",31.955,70.686111,936-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Budh,Bhu,"10,366",32.03,70.676111,937-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,Takwarah,Bhu,"8,500",32.144167,70.627222,938-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Fateh,Bhu, -   ,31.751389,70.803056,939-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Maryali,Bhu,"23,600",31.806389,70.897778,940-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Malana,Bhu,"10,748",31.741111,70.864167,941-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,D. I. Khan,Gomal University Campus,Bhu,"11,317",31.974167,70.318611,942-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,Madi Khel,Bhu,"6,000",31.8833,70.5666,943-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Draban Kalan,Musazai,Bhu,"10,000",31.6838,70.3611,944-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,Daraban Khurd,Bhu,"12,000",31.696389,70.799167,945-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,Roda,Bhu,"6,000",31.669444,70.824167,946-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Prova,Mahara,Bhu,"18,000",31.498611,70.745833,947-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Kulachi,Gara Essa Khan,Bhu,"3,000",31.679722,70.532778,948-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Dorabm Kalan,Gara Essa Khan,Bhu, -   ,31.679722,70.532778,949-fac1
Khyber Pakhtunkhwa,Dera Ismail Khan,Daraton,Gundi Umer Khan,Bhu,"15,000",31.701944,70.572222,950-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Shahoo Khel,Bhu,"32,241",33.588422,71.12527,951-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Kahi,Bhu,"23,627",33.474627,70.859058,952-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Sarogai,Bhu,"16,431",33.426351,70.785264,953-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Dorsamend,Bhu,"31,339",33.438729,70.664199,954-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Dallau,Bhu,"15,137",0,0,955-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Tog Sarai,Bhu,"18,990",33.446581,70.976991,956-fac1
Khyber Pakhtunkhwa,Hangu,Jhall,Naryab,Bhu,"20,546",33.483133,70.782505,957-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Ibrahim Zai,Bhu,"22,900",33.553709,71.153776,958-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Darband,Bhu,"17,131",33.519456,70.991015,959-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,M.Khawaja,Bhu,"20,855",33.440374,70.910554,960-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Kar Bogh Sharif,Bhu,"29,503",70.7666,33.35,961-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Main Je Khel,Bhu,"14,828",0,0,962-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Sarogai,Bhu,"16,431",0,0,963-fac1
Khyber Pakhtunkhwa,Hangu,Hangu,Balyamina,Bhu,"20,542",33.505892,70.912163,964-fac1
Khyber Pakhtunkhwa,Hangu,Thall,Shaua Eari,Bhu,"13,411",33.588422,71.12527,965-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Barakot,Bhu,"8,000",33.858161,73.173233,966-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,"Muslimabad Abad,",Bhu,"8,500",0,0,967-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Rhc-Halli,Rhc,"10,350",33.85714,73.109354,968-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Bhu-Jab,Bhu,"10,000",33.884065,73.042504,969-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Najafpur,Bhu,"12,000",33.799574,72.985495,970-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Hatter,Bhu,"20,038",33.851012,72.851795,971-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kot Najibullah,Rhc,"20,125",33.926218,72.84511,972-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kalinger,Bhu,"5,800",34.16335,72.879031,973-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Luder Mong,Bhu,"4,900",34.223515,72.896486,974-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Mirpur Kahal,Bhu,"14,000",33.77172,72.841768,975-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Mong,Bhu,"11,500",33.909134,72.911218,976-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Khoi Nara,Bhu,"15,002",33.835971,72.932201,977-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Nullah,Bhu,"8,500",33.88518,73.155778,978-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Civil Hosp Rehana,Hosp,"21,000",0,0,979-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Pannian,Bhu,"20,175",33.975273,72.853095,980-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kangra Colony,Bhu,"14,000",33.960757,72.883735,981-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Chantry,Bhu,"16,050",34.211817,72.952194,982-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Beer,Bhu,"11,000",34.164093,72.957394,983-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Dhenda,Bhu,"25,200",34.324533,72.778941,984-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Serai Niamat Khan,Rhc,"30,000",34.076817,73.006974,985-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kariplian,Bhu,"5,200",34.291294,72.848948,986-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kalabat-Govt. Mch Ctr,Mchc/Chc,"4,398",34.010338,72.909732,987-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kaneeri,Bhu,"16,970",0,0,988-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Gadwalian,Bhu,"22,363",34.011452,72.809828,989-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Sikandarpur,Bhu,"24,282",34.006253,72.937215,990-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Bagra,Bhu,"18,947",33.973756,73.078157,991-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Bandi Sher Khan,Bhu,"9,336",33.962057,73.058102,992-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Ghuman,Bhu,"20,134",33.901149,73.070729,993-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Shah Mohmmad,Bhu,"19,000",0,0,994-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Salam Khund,Bhu,"3,500",34.00811,72.723852,995-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,D Hosp Ghazi,Rhc,"45,000",34.020737,72.656073,996-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Sirikot,Rhc,"23,000",34.043392,72.772875,997-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Amgah,Bhu,"10,000",34.154808,72.977263,998-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Khanpur,Rhc,"20,913",33.807374,72.91456,999-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Manakrai,Bhu,"19,000",34.001239,72.965998,1000-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,B R U G,Bhu,"8,500",34.216088,72.783026,1001-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Jattipind,Bhu,"18,000",34.046827,72.951885,1002-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Dartian,Bhu,"7,000",33.837828,73.015764,1003-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Dingi,Bhu,"20,517",33.903935,72.807786,1004-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Brug,Bhu, -   ,0,0,1005-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Koklian Peeran,Bhu,"6,510",33.963914,72.804629,1006-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Mch Centre Hpr,Mchc/Chc,"5,500",33.998268,72.934058,1007-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Sarai Saleh,Bhu,"27,000",33.984155,72.984567,1008-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kundi,Bhu,"18,000",34.032993,72.718095,1009-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Tofkian,Bhu,"18,600",33.774134,72.839354,1010-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Nara Ama Zai,Rhc,"18,000",0,0,1011-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kotehra,Bhu,"145,000",0,0,1012-fac1
Khyber Pakhtunkhwa,Haripur,Haripur,Kakotri,Bhu,"16,920",0,0,1013-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Shnawa Sode Khel,Bhu,"17,000",32.8833,71.0666,1014-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Zara Gandi,Bhu,"23,000",33.053528,70.95406,1015-fac1
Khyber Pakhtunkhwa,Karak,Karak,Shamshaki,Bhu,"17,064",0,0,1016-fac1
Khyber Pakhtunkhwa,Karak,Karak,Kanu Khel,Bhu,"10,000",33.081958,71.294635,1017-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Khurram,Bhu,"14,000",33.198903,71.17007,1018-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Jatta,Bhu,"13,000",33.280969,71.320427,1019-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Mona Khel,Bhu,"15,254",32.892034,70.97399,1020-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Makoori,Bhu,"30,000",33.292107,71.212569,1021-fac1
Khyber Pakhtunkhwa,Karak,Karak,Ghundi Mira Khan Khel,Bhu,"28,000",33.125043,71.290238,1022-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Khojaki,Bhu,"26,000",33,71,1023-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Warana,Bhu,"16,000",33.033012,70.915079,1024-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Shaheedan,Bhu,"8,000",33.238747,70.841545,1025-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Jehangri,Bhu,"36,000",32.954756,70.996266,1026-fac1
Khyber Pakhtunkhwa,Karak,Karak,Mitha Khel,Bhu,"34,000",33.135888,71.199379,1027-fac1
Khyber Pakhtunkhwa,Karak,Karak,Isak Chountra,Bhu,"21,000",33.136767,71.241292,1028-fac1
Khyber Pakhtunkhwa,Karak,Karak,Dilawarghar,Bhu,"18,000",0,0,1029-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Chokara,Bhu,"27,950",33.029202,71.034661,1030-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Bangi Killa,Bhu,"15,534",32.931308,71.033488,1031-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Bahadar Khel,Bhu,"12,000",33.182196,70.959922,1032-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Mnch Centre Thq Hospital B D Shah,Mchc/Chc,"3,500",0,0,1033-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Mnch Centre Civil Hospital Bahadar Khel,Mchc/Chc,"4,000",33.182196,70.959922,1034-fac1
Khyber Pakhtunkhwa,Karak,Karak,Mnch Rhc Jandri Centre,Mchc/Chc,"31,000",33.181317,71.257412,1035-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Mnch Centre Rhc Ahmad Abad,Mchc/Chc,"32,000",0,0,1036-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Mnch Centre Civil Hospital T/ Nasrati,Mchc/Chc, -   ,33.021288,71.1009,1037-fac1
Khyber Pakhtunkhwa,Karak,Karak,Latember,Mchc/Chc,"39,000",33.1166,70.8666,1038-fac1
Khyber Pakhtunkhwa,Karak,Karak,Mnch Centre Karak Women And Children Hospital,Mchc/Chc, -   ,33.122112,71.103245,1039-fac1
Khyber Pakhtunkhwa,Karak,Karak,Sabir Abad,Mchc/Chc,"28,000",0,0,1040-fac1
Khyber Pakhtunkhwa,Karak,Karak,Sabir Abad,Rhc,"28,000",33.154076,71.326474,1041-fac1
Khyber Pakhtunkhwa,Karak,Banda Dawood Shah,Nari Panus,Rhc,"25,000",33.181024,71.159812,1042-fac1
Khyber Pakhtunkhwa,Karak,Karak,Jandari,Rhc,"31,000",33.181317,71.257412,1043-fac1
Khyber Pakhtunkhwa,Karak,T/ Nasrati,Ahmad Abad,Rhc,"32,000",33.033891,70.988938,1044-fac1
Khyber Pakhtunkhwa,Karak,Karak,Latember,Rhc,"39,000",33.101009,70.869649,1045-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Jangle Khel-Govt. Mch Ctr,Rhc,"35,000",33.629762,71.148753,1046-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Chorlaki,Rhc,"21,556",33.591073,71.94471,1047-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Ustarzai,Rhc, -   ,33.603263,71.246078,1048-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Ziarat Shaikh Aladad,Bhu,"21,620",33.640934,71.876607,1049-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Billi Tang,Bhu,"43,165",33.5228,71.559576,1050-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Toolang,Bhu, -   ,0,0,1051-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Lachi,Rhc,"38,265",33.399777,71.356472,1052-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Bazid Khel,Bhu,"17,500",33.607117,71.58993,1053-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Dhoda-Bhu Dhoda,Bhu,"18,210",33.49992,71.494641,1054-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Mohammad Zai,Bhu,"30,000",33.601014,71.395439,1055-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Barh,Bhu,"10,500",33.568251,71.321241,1056-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Marai Payan,Bhu, -   ,33.689828,71.179749,1057-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Togh Bala,Bhu,"35,706",33.554921,71.505774,1058-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Pershai,Bhu,"14,131",33.515186,71.846204,1059-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Nakband,Bhu,"21,643",33.465568,71.803639,1060-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Kamal Khel,Bhu,"6,000",33.417409,71.533171,1061-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Sumari Payan,Bhu,"15,000",33.453326,71.288977,1062-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Khaddar Khel,Bhu,"15,600",33.412436,71.415371,1063-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Ali Kach,Bhu,"12,300",33.4166,71.1666,1064-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Shawaki,Bhu,"25,000",33.32094,71.367256,1065-fac1
Khyber Pakhtunkhwa,Kohat,Lachi,Duli Banda,Bhu,"6,000",33.333161,71.489132,1066-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Gabari,Bhu,"12,000",33.187863,71.650317,1067-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Gumbat,Rhc,"25,806",33.5,71.6666,1068-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Uster Zai Bala-Govt. Mch Ctr,Mchc/Chc, -   ,33.60005,71.229536,1069-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Sher Kot,Bhu,"24,000",33.604387,71.270008,1070-fac1
Khyber Pakhtunkhwa,Kohat,Kohat,Kachai,Bhu, -   ,0,0,1071-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Maj Gali,Bhu,"6,000",0,0,1072-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Mandaraza,Bhu,"5,000",35.223201,73.153525,1073-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Karang,Bhu,"15,000",35.476616,72.966263,1074-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Razika,Bhu,"7,000",35.30499,73.122808,1075-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Kayal,Bhu,"15,000",35.184713,73.08469,1076-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Pech Bela,Bhu,"4,000",34.996426,73.31885,1077-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Kolai,Bhu,"5,000",35.046845,72.972708,1078-fac1
Khyber Pakhtunkhwa,Kohistan,Pallas,Sharakot,Bhu,"16,044",35.051576,73.065822,1079-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Sergari,Bhu,"9,000",35.462183,73.134466,1080-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Jog,Bhu,"17,570",35.11867,73.76259,1081-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Bar Yar,Bhu,"13,000",35.170649,73.392969,1082-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Ranolia,Rhc,"14,086",35.050715,72.889271,1083-fac1
Khyber Pakhtunkhwa,Kohistan,Pallas,Shrad,Bhu,"19,000",0,0,1084-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Harban,Bhu,"10,000",35.503829,73.608113,1085-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Jijal,Bhu,"15,065",35.044264,72.922818,1086-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Seo,Bhu,"9,000",35.30462,73.189793,1087-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Dobair,Bhu,"11,000",35.142539,72.888841,1088-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Goshali,Bhu,"8,000",0,0,1089-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Goshali,Bhu,"8,000",0,0,1090-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Goshali,Bhu,"21,000",0,0,1091-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Goshali,Bhu,"18,400",0,0,1092-fac1
Khyber Pakhtunkhwa,Kohistan,Palas,Shal Kan Abad,Bhu,"15,000",0,0,1093-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Banil,Bhu,"4,000",35.132002,72.976149,1094-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Banil,Bhu,"5,000",0,0,1095-fac1
Khyber Pakhtunkhwa,Kohistan,Palas,Kuzparo,Bhu,"12,000",35.266501,73.330795,1096-fac1
Khyber Pakhtunkhwa,Kohistan,Palas,Doromado Kheil,Bhu,"18,000",0,0,1097-fac1
Khyber Pakhtunkhwa,Kohistan,Pattan,Pattan,Rhc,"16,000",35.111143,72.991202,1098-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Sagal Dara,Bhu,"11,000",0,0,1099-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Jashoi,Bhu,"12,000",0,0,1100-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Dassu,Rhc,"50,000",35.25984,73.231243,1101-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Shatyal,Rhc,"18,000",35.519044,73.567502,1102-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Gabral,Bhu,"17,000",35.599299,72.899925,1103-fac1
Khyber Pakhtunkhwa,Kohistan,Palas,Mahareen,Bhu,"6,000",35.032867,72.934431,1104-fac1
Khyber Pakhtunkhwa,Kohistan,Kandia,Thoti,Bhu,"10,000",35.471897,73.189423,1105-fac1
Khyber Pakhtunkhwa,Kohistan,Palas,Shereyal,Bhu,"18,000",0,0,1106-fac1
Khyber Pakhtunkhwa,Kohistan,,Dogu,Bhu,"7,000",35.374195,73.197935,1107-fac1
Khyber Pakhtunkhwa,Kohistan,Dassu,Baja(Loi),Bhu,"15,000",35.17213,73.256038,1108-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Rhc,"70,000",32.408611,70.747229,1109-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Rhc, -   ,32.446792,70.967363,1110-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Bhu,"6,500",32.572247,70.578415,1111-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Bhu,"25,000",32.3227,70.7344,1112-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Mchc/Chc,"10,000",32.8255,70.7819,1113-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Rhc,"70,000",32.694065,70.784361,1114-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Mchc/Chc,"70,000",32.8255,70.7819,1115-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Bhu,"12,000",0,0,1116-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Rhc,"57,000",32.6261,70.5819,1117-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Bhu,"24,000",32.716018,70.62614,1118-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Raga Khel,Bhu,"10,000",0,0,1119-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Essa Khel,Bhu,"20,000",0,0,1120-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Mchc/Chc,"40,000",32.606253,70.912601,1121-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,Abbakhel,Bhu,"18,000",32.559996,70.822344,1122-fac1
Khyber Pakhtunkhwa,Lakki Marwat,Lakki Marwat,#NAME?,Bhu,"40,000",32.408611,70.747229,1123-fac1
