Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Ghurmani,11042,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Hamal,11043,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Khandoo,11044,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Kot Ghulam Shah,11045,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Lalu Raunk,11046,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Shaheed Ziauddin Ahmed Iran,11047,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Thoof Chousool,11048,x
Health Facility,Sindh,Qambar Shahdadkot,4,Bhu Wadho Kalhoro,11049,x
Health Facility,Sindh,Qambar Shahdadkot,4,Chajra Disp,11050,x
Health Facility,Sindh,Qambar Shahdadkot,4,Dispensory Ghogharo,11051,x
Health Facility,Sindh,Qambar Shahdadkot,4,Dispensory Kot Lal Bux Mahesar,11052,x
Health Facility,Sindh,Qambar Shahdadkot,4,District Health Quarter Hosp,11053,x
Health Facility,Sindh,Qambar Shahdadkot,4,Gd Abdul Wahab Khoso,11055,x
Health Facility,Sindh,Qambar Shahdadkot,4,Govt Dispensory Noor Muhammad Shaikh,11056,x
Health Facility,Sindh,Qambar Shahdadkot,4,Mch Shahdadkot,11057,x
Health Facility,Sindh,Qambar Shahdadkot,4,Rhc Nasir Abad,11058,x
Health Facility,Sindh,Qambar Shahdadkot,4,Rhc Qubo,11060,x
Health Facility,Sindh,Qambar Shahdadkot,4,Rhc Umed Ali Junejo,11062,x
Health Facility,Sindh,Qambar Shahdadkot,4,Rhc Wagan,11063,x
Health Facility,Sindh,Qambar Shahdadkot,4,Taluka Hosp Shahdadkot,11064,x
Health Facility,Sindh,Qambar Shahdadkot,4,Thq Miro Khan,11066,x
Health Facility,Sindh,Qambar Shahdadkot,4,Thq Warah,11068,x
District,Sindh,Qambar Shahdadkot,3,Kambar District Store,11070,x
Health Facility,Sindh,Kashmore,4,Bhu Abdul Qadir Bhayo,11085,x
Health Facility,Sindh,Kashmore,4,Bhu Badani,11086,x
Health Facility,Sindh,Kashmore,4,Bhu Dari,11087,x
Health Facility,Sindh,Kashmore,4,Bhu Ghouspur,11088,x
Health Facility,Sindh,Kashmore,4,Bhu Ghulam Sarwar,11089,x
Health Facility,Sindh,Kashmore,4,Bhu Jahan Khan Bhangwar,11090,x
Health Facility,Sindh,Kashmore,4,Bhu Khewali,11091,x
Health Facility,Sindh,Kashmore,4,Bhu M Usman Khoso,11092,x
Health Facility,Sindh,Kashmore,4,Bhu Muhammad Khan Mazari,11093,x
Health Facility,Sindh,Kashmore,4,Bhu Pir Jam Bijarani,11094,x
Health Facility,Sindh,Kashmore,4,Bhu Sheer Muhammad Bijarani,11095,x
Health Facility,Sindh,Kashmore,4,Bhu Zorgash,11096,x
Health Facility,Sindh,Kashmore,4,Gd Abdul Qadir,11097,x
Health Facility,Sindh,Kashmore,4,Gd G Hussain Banghwar,11098,x
Health Facility,Sindh,Kashmore,4,Gd Hafeezullah,11099,x
Health Facility,Sindh,Kashmore,4,Gd Illahi Bux Khoso,11100,x
Health Facility,Sindh,Kashmore,4,Gd Muhammad Azim Goth,11101,x
Health Facility,Sindh,Kashmore,4,Gd Rahmat Bijarani,11102,x
Health Facility,Sindh,Kashmore,4,Goreaje Khan Dahani Disp,11103,x
Health Facility,Sindh,Kashmore,4,Mch Kandhkot,11104,x
Health Facility,Sindh,Kashmore,4,Mnch Kashmore,11105,x
Health Facility,Sindh,Kashmore,4,Rhc Karampur,11106,x
Health Facility,Sindh,Kashmore,4,Rhc Tangwani,11107,x
Health Facility,Sindh,Kashmore,4,Rhu Buxapur,11109,x
Health Facility,Sindh,Kashmore,4,Shertabad,11110,x
Health Facility,Sindh,Kashmore,4,Thq Kandh Kot,11111,x
Health Facility,Sindh,Kashmore,4,Thq Kashmore,11113,x
Health Facility,Sindh,Kashmore,4,Wapda Hosp Guddu,11115,x
District,Sindh,Kashmore,3,Kashmore Distrct Store,11116,x
Health Facility,Sindh,Khairpur,4,Bhu Arab Solangi,11127,x
Health Facility,Sindh,Khairpur,4,Bhu Bachal Bhambhro,11128,x
Health Facility,Sindh,Khairpur,4,Bhu Belharo,11129,x
Health Facility,Sindh,Khairpur,4,Bhu Bozdar Wada,11130,x
Health Facility,Sindh,Khairpur,4,Bhu Dhabi,11131,x
Health Facility,Sindh,Khairpur,4,Bhu Dhveo,11132,x
Health Facility,Sindh,Khairpur,4,Bhu Hindyari,11133,x
Health Facility,Sindh,Khairpur,4,Bhu Khair Pur,11134,x
Health Facility,Sindh,Khairpur,4,Bhu Khurha,11135,x
Health Facility,Sindh,Khairpur,4,Bhu Razidaro,11136,x
Health Facility,Sindh,Khairpur,4,Bhu Ripri,11137,x
Health Facility,Sindh,Khairpur,4,Bhu Setharja,11139,x
Health Facility,Sindh,Khairpur,4,Bhu Sikandarabad,11140,x
Health Facility,Sindh,Khairpur,4,Bhu Tajjal,11141,x
Health Facility,Sindh,Khairpur,4,G I M S,11143,x
Health Facility,Sindh,Khairpur,4,Gd Arab Phul,11147,x
Health Facility,Sindh,Khairpur,4,Gd Model Village,11148,x
Health Facility,Sindh,Khairpur,4,Kharalabad,11149,x
Health Facility,Sindh,Khairpur,4,Mch Their,11152,x
Health Facility,Sindh,Khairpur,4,Nara Medical Complex,11153,x
Health Facility,Sindh,Khairpur,4,Rhc Agra,11154,x
Health Facility,Sindh,Khairpur,4,Rhc Faiz Ganj,11155,x
Health Facility,Sindh,Khairpur,4,Rhc Noragate,11156,x
Health Facility,Sindh,Khairpur,4,Rhc Pir Jo Goth,11157,x
Health Facility,Sindh,Khairpur,4,Rhc Taluk Hq Sobho Dero,11159,x
Health Facility,Sindh,Khairpur,4,Taluka Epi Store Khairpur,11164,x
Health Facility,Sindh,Khairpur,4,Taluka Epi Store Thari Mir Wah,11166,x
Health Facility,Sindh,Khairpur,4,Taluka Stoor Rhc Kotdeji,11169,x
District,Sindh,Khairpur,3,Khairpur District Store,11171,x
Health Facility,Sindh,Khibaldia,4,Murshid Hosp.,11175,x
Health Facility,Sindh,Khibaldia,4,Rasheedabad Disp,11176,x
Health Facility,Sindh,Khibaldia,4,Rhc Baldia,11177,x
Health Facility,Sindh,Khibaldia,4,Yasmin General Clinic And Maternity,11178,x
Health Facility,Sindh,Khibaldia,4,Zmc,11179,x
District,Sindh,Khibaldia,3,Khibaldia District Store,11180,x
Health Facility,Sindh,Khibinqasim,4,Beecham Trust,11186,x
Health Facility,Sindh,Khibinqasim,4,Bhu Ibrahim Hydri,11187,x
Health Facility,Sindh,Khibinqasim,4,Bhu Karamdad Jokhio,11188,x
Health Facility,Sindh,Khibinqasim,4,Dmc Cattle Colony,11189,x
Health Facility,Sindh,Khibinqasim,4,Examplimentry Disp Zafar Town,11190,x
Health Facility,Sindh,Khibinqasim,4,Hands Hosp,11191,x
Health Facility,Sindh,Khibinqasim,4,Jima Himati Goth Disp,11192,x
Health Facility,Sindh,Khibinqasim,4,Maternity Home Labour Square,11196,x
Health Facility,Sindh,Khibinqasim,4,Primary Health Care Aku,11197,x
Health Facility,Sindh,Khibinqasim,4,Quality Diagnostic Lab,11198,x
Health Facility,Sindh,Khibinqasim,4,Sgd Sheedi Goth,11200,x
Health Facility,Sindh,Khibinqasim,4,Shaheed Bakhtawar Maternity Home,11201,x
Health Facility,Sindh,Khibinqasim,4,Shaheed Benazir Disp,11202,x
Health Facility,Sindh,Khibinqasim,4,Shahnawaz Goth Population Welfare Trust,11203,x
Health Facility,Sindh,Khibinqasim,4,Ymc Shah Town,11204,x
District,Sindh,Khibinqasim,3,Khibinqasim District Store,11205,x
Health Facility,Sindh,Khigadap,4,Ali Goth Disp,11208,x
Health Facility,Sindh,Khigadap,4,Dumba Goth Bhu,11209,x
Health Facility,Sindh,Khigadap,4,Dur Mohd Goth Bhu,11210,x
Health Facility,Sindh,Khigadap,4,Experimental,11211,x
Health Facility,Sindh,Khigadap,4,Gadap City Dcd,11212,x
Health Facility,Sindh,Khigadap,4,Huderwah Bhu,11213,x
Health Facility,Sindh,Khigadap,4,Kathor Mch,11216,x
Health Facility,Sindh,Khigadap,4,Lassi Goth Bhu,11217,x
Health Facility,Sindh,Khigadap,4,Maymarresident Walfare Association,11218,x
Health Facility,Sindh,Khigadap,4,Mch Darsano Chano Goth,11219,x
Health Facility,Sindh,Khigadap,4,Mother Care Hosp,11220,x
Health Facility,Sindh,Khigadap,4,Radho Jokhio Bhu,11221,x
Health Facility,Sindh,Khigadap,4,Rhc Mah Old Thano Memon Goth,11222,x
Health Facility,Sindh,Khigadap,4,Rhc Murad Memon Goth Gadap,11223,x
Health Facility,Sindh,Khigadap,4,Rural Health Center,11224,x
Health Facility,Sindh,Khigadap,4,Surjani Sgd,11225,x
District,Sindh,Khigadap,3,Khigadap District Store,11226,x
Health Facility,Sindh,Khigiqbal,4,Agha Khan Hosp.,11241,x
Health Facility,Sindh,Khigiqbal,4,Almadina Ngo,11242,x
Health Facility,Sindh,Khigiqbal,4,Almustafa Medical Center,11243,x
Health Facility,Sindh,Khigiqbal,4,Ashfaq Memorial Hosp.,11244,x
Health Facility,Sindh,Khigiqbal,4,Bilawal Disp,11245,x
Health Facility,Sindh,Khigiqbal,4,Darul Sehat Hosp.,11246,x
Health Facility,Sindh,Khigiqbal,4,Dow University,11247,x
Health Facility,Sindh,Khigiqbal,4,Edhi Center Old Sabzi Mandi,11248,x
Health Facility,Sindh,Khigiqbal,4,Family Welfare Center Pns Rahat,11250,x
Health Facility,Sindh,Khigiqbal,4,Liaquat National Hosp.,11251,x
Health Facility,Sindh,Khigiqbal,4,Majeed Friendly Welfare Center,11252,x
Health Facility,Sindh,Khigiqbal,4,Marie Stopes Society Ngo,11254,x
Health Facility,Sindh,Khigiqbal,4,Patel Hosp.,11255,x
Health Facility,Sindh,Khigiqbal,4,Pehelwan Goath Faisal Cantt,11256,x
Health Facility,Sindh,Khigiqbal,4,Pib Maternity Home,11257,x
Health Facility,Sindh,Khigiqbal,4,Seha Medical Center,11258,x
Health Facility,Sindh,Khigiqbal,4,Sgd Sachal Goth,11259,x
Health Facility,Sindh,Khigiqbal,4,Shanti Nagar 1,11260,x
Health Facility,Sindh,Khigiqbal,4,Sindh Govt Disp Hussain Hazara Goth,11261,x
Health Facility,Sindh,Khigiqbal,4,Uhu Ghousia Colony,11265,x
Health Facility,Sindh,Khigiqbal,4,Usama Medical And Maternity Center,11267,x
District,Sindh,Khigiqbal,3,Khigiqbal District Store,11268,x
Health Facility,Sindh,Khigulberg,4,Al Shifa Clinic,11274,x
Health Facility,Sindh,Khigulberg,4,Azizabad Road,11275,x
Health Facility,Sindh,Khigulberg,4,Goharabad Disp,11276,x
Health Facility,Sindh,Khigulberg,4,Mansoor Disp,11277,x
Health Facility,Sindh,Khigulberg,4,Moosa Colony Disp,11278,x
Health Facility,Sindh,Khigulberg,4,Muhammad Disp,11279,x
Health Facility,Sindh,Khigulberg,4,Okhai Hosp,11281,x
Health Facility,Sindh,Khigulberg,4,Samnabad Disp,11282,x
Health Facility,Sindh,Khigulberg,4,Shafiq Mill Disp,11283,x
District,Sindh,Khigulberg,3,Khigulberg District Store,11284,x
Health Facility,Sindh,Khijamsheed,4,Ashiq Memon Hosp,11295,x
Health Facility,Sindh,Khijamsheed,4,Bhu Av Seriena,11296,x
Health Facility,Sindh,Khijamsheed,4,Bhu Azam Basti,11297,x
Health Facility,Sindh,Khijamsheed,4,Bhu Line Areas,11298,x
Health Facility,Sindh,Khijamsheed,4,Green Belt Disp,11299,x
Health Facility,Sindh,Khijamsheed,4,Khalid Jameel Disp,11301,x
Health Facility,Sindh,Khijamsheed,4,Mch Akhtar Colony,11302,x
Health Facility,Sindh,Khijamsheed,4,Mch Mehmoodabad,11303,x
Health Facility,Sindh,Khijamsheed,4,Mch Muslim Housing Society,11304,x
Health Facility,Sindh,Khijamsheed,4,Mch Perzada Muslim Abad,11305,x
Health Facility,Sindh,Khijamsheed,4,Srsc Hosp,11307,x
Health Facility,Sindh,Khijamsheed,4,Ssmk Hosp,11308,x
Health Facility,Sindh,Khijamsheed,4,Umer Colony Disp,11309,x
District,Sindh,Khijamsheed,3,Khijamsheed District Store,11310,x
Health Facility,Sindh,Khikamari,4,Bhu Younsabad Kemari,11322,x
Health Facility,Sindh,Khikamari,4,Dr Ziauddin Hosp.,11323,x
Health Facility,Sindh,Khikamari,4,Kemari Town Disp Tho,11324,x
Health Facility,Sindh,Khikamari,4,Mch Bhit Island,11325,x
Health Facility,Sindh,Khikamari,4,Moach Goth Bhu,11326,x
Health Facility,Sindh,Khikamari,4,Moach Goth Sgd,11327,x
Health Facility,Sindh,Khikamari,4,Msf Macher Colony,11328,x
Health Facility,Sindh,Khikamari,4,Phc Agha Khan,11329,x
Health Facility,Sindh,Khikamari,4,Rhc Sher Shah,11330,x
Health Facility,Sindh,Khikamari,4,Sdg Town Bhutta Village,11331,x
Health Facility,Sindh,Khikamari,4,Sg Disp 500 Quarter,11332,x
Health Facility,Sindh,Khikamari,4,Sgd Grak,11333,x
Health Facility,Sindh,Khikamari,4,Sgd Jadoon Disp,11334,x
Health Facility,Sindh,Khikamari,4,Sgd Lerp,11335,x
Health Facility,Sindh,Khikamari,4,Sgd Mauripur Village,11336,x
Health Facility,Sindh,Khikamari,4,Sindh Govt Disp,11337,x
District,Sindh,Khikamari,3,Khikamari District Store,11338,x
Health Facility,Sindh,Korangi,4,35B Homeopathic Disp,11349,x
Health Facility,Sindh,Korangi,4,Anjuman E Khawateen,11350,x
Health Facility,Sindh,Korangi,4,Baldia Maternity Home,11351,x
Health Facility,Sindh,Korangi,4,Basic Health Unit,11352,x
Health Facility,Sindh,Korangi,4,Bhu 48E,11353,x
Health Facility,Sindh,Korangi,4,Bhu50a,11354,x
Health Facility,Sindh,Korangi,4,Bhu51b6,11355,x
Health Facility,Sindh,Korangi,4,Child Health Care Foundation,11356,x
Health Facility,Sindh,Korangi,4,Chiniot General Hosp.,11357,x
Health Facility,Sindh,Korangi,4,East Site Hosp.,11358,x
Health Facility,Sindh,Korangi,4,Hope Community Center,11359,x
Health Facility,Sindh,Korangi,4,Imet Hosp. Trust,11360,x
Health Facility,Sindh,Korangi,4,Indus Trust Hosp.,11361,x
Health Facility,Sindh,Korangi,4,Jinnah Medical College Hosp.,11362,x
Health Facility,Sindh,Korangi,4,Sg Disp Korangi,11363,x
Health Facility,Sindh,Korangi,4,Sindh Govt Hosp. 05,11365,x
Health Facility,Sindh,Korangi,4,Sir Syed Hosp.,11366,x
District,Sindh,Korangi,3,Khikorangi District Store,11367,x
Health Facility,Sindh,Khilandhi,4,36B Maternity Home,11369,x
Health Facility,Sindh,Khilandhi,4,Baldia Disp,11370,x
Health Facility,Sindh,Khilandhi,4,Baldia Disp Dawood Chali,11371,x
Health Facility,Sindh,Khilandhi,4,Baldia Disp F Area,11372,x
Health Facility,Sindh,Khilandhi,4,Baldia Disp Future Colony,11373,x
Health Facility,Sindh,Khilandhi,4,Landhi Medical Complex,11374,x
Health Facility,Sindh,Khilandhi,4,Mch Landhi 5 N Half,11375,x
Health Facility,Sindh,Khilandhi,4,Naik Muhammad Disp Baldia,11376,x
Health Facility,Sindh,Khilandhi,4,Sg Urban Mc,11377,x
Health Facility,Sindh,Khilandhi,4,Sindh Govt Hosp Korangi5,11378,x
District,Sindh,Khilandhi,3,Khilandhi District Store,11384,x
Health Facility,Sindh,Khiliaqat,4,Akhlas Medical Center,11392,x
Health Facility,Sindh,Khiliaqat,4,Bilqees Edhi Hosp,11393,x
Health Facility,Sindh,Khiliaqat,4,Disp Ghazi Abdul Qayyum,11394,x
Health Facility,Sindh,Khiliaqat,4,Family Welfare Center,11395,x
Health Facility,Sindh,Khiliaqat,4,Family Welfare Clinic,11396,x
Health Facility,Sindh,Khiliaqat,4,Gd Chakiwara,11397,x
Health Facility,Sindh,Khiliaqat,4,General Hopsital,11398,x
Health Facility,Sindh,Khiliaqat,4,Kharador General Hosp,11400,x
Health Facility,Sindh,Khiliaqat,4,Kmc Ashraf Wadood Disp,11401,x
Health Facility,Sindh,Khiliaqat,4,Layari Meternity Home,11402,x
Health Facility,Sindh,Khiliaqat,4,Meranka Disp Sherashah Road,11404,x
Health Facility,Sindh,Khiliaqat,4,Mir Pur Meternity Home,11406,x
Health Facility,Sindh,Khiliaqat,4,Primary Health Care Center,11407,x
Health Facility,Sindh,Khiliaqat,4,Usman Medical Center,11408,x
Health Facility,Sindh,Khiliaqat,4,Abbasi Shaheed Hosp.,11409,x
Health Facility,Sindh,Khiliaqat,4,Dodha Goath Disp Gulberge 2,11410,x
Health Facility,Sindh,Khiliaqat,4,Main Road Disp Liaquatabad,11411,x
Health Facility,Sindh,Khiliaqat,4,Motherchild Health Hosp.,11412,x
Health Facility,Sindh,Khiliaqat,4,Natal Coloney Disp,11413,x
Health Facility,Sindh,Khiliaqat,4,Peerabad Disp Gulbahar,11414,x
Health Facility,Sindh,Khiliaqat,4,Sgd Ghareebabad,11415,x
Health Facility,Sindh,Khiliaqat,4,Sindh Govt Hosp. Sharifabad,11417,x
Health Facility,Sindh,Khiliaqat,4,Staff Clinic Liaquatabad,11418,x
District,Sindh,Khiliaqat,3,Khiliaqat District Store,11419,x
Health Facility,Sindh,Khinnazim,4,Al Khidmat Medical Center,11435,x
Health Facility,Sindh,Khinnazim,4,Mustafabad Disp,11436,x
Health Facility,Sindh,Khinnazim,4,Rangers Hosp.,11437,x
Health Facility,Sindh,Khinnazim,4,Shabbir Memorial Hosp.,11438,x
Health Facility,Sindh,Khinnazim,4,Sindh Govt Children Hosp.,11439,x
District,Sindh,Khinnazim,3,Khinnazim District Store,11441,x
Health Facility,Sindh,Khinorth,4,Amir Shaheed Disp Uc10,11444,x
Health Facility,Sindh,Khinorth,4,Goodhra Medical Center,11446,x
Health Facility,Sindh,Khinorth,4,Govt Hospnew Karachi,11447,x
Health Facility,Sindh,Khinorth,4,Hosp Sector 5D Cdgk,11448,x
Health Facility,Sindh,Khinorth,4,Mch Center Sector 11C3,11449,x
Health Facility,Sindh,Khinorth,4,Uhc 5C3,11450,x
Health Facility,Sindh,Khinorth,4,Umer Khan Disp 5B3,11451,x
District,Sindh,Khinorth,3,Khinorth District Store,11453,x
Health Facility,Sindh,Korangi,4,Aligarh Almustafa  Outreach,11463,x
Health Facility,Sindh,Korangi,4,Alkhidmat Hosp.,11464,x
Health Facility,Sindh,Korangi,4,Alrazi Disp,11465,x
Health Facility,Sindh,Korangi,4,Banaras National Hosp.,11466,x
Health Facility,Sindh,Korangi,4,Good Smartin Hosp.,11467,x
Health Facility,Sindh,Korangi,4,Hilal E Ahmar,11469,x
Health Facility,Sindh,Korangi,4,Lcms Maternity Home,11470,x
Health Facility,Sindh,Korangi,4,Orangi Pilot Project,11471,x
Health Facility,Sindh,Korangi,4,Sindh Govt Hosp. Mansoor Nagar,11472,x
Health Facility,Sindh,Korangi,4,Sindh Govt Qatar Hosp.,11473,x
Health Facility,Sindh,Korangi,4,Sindh Govt Qatar Hosp. Newblock,11475,x
Health Facility,Sindh,Korangi,4,Uhc Aligarh Disp,11477,x
Health Facility,Sindh,Korangi,4,Uhc Orangi10,11478,x
Health Facility,Sindh,Korangi,4,Uhc10orangitown,11479,x
District,Sindh,Korangi,3,Khiorangi District Store,11480,x
Health Facility,Sindh,Khisaddar,4,Dehli Punjab Coloney Clinic,11487,x
Health Facility,Sindh,Khisaddar,4,Dha Medical Center,11488,x
Health Facility,Sindh,Khisaddar,4,Ed Disp,11489,x
Health Facility,Sindh,Khisaddar,4,Edhi Centre,11490,x
Health Facility,Sindh,Khisaddar,4,Eidgah Maternity Home,11491,x
Health Facility,Sindh,Khisaddar,4,Gazadarabad Hosp.,11493,x
Health Facility,Sindh,Khisaddar,4,Gizri Marernity Home,11494,x
Health Facility,Sindh,Khisaddar,4,Halar General Hosp.,11495,x
Health Facility,Sindh,Khisaddar,4,Help Care Center,11496,x
Health Facility,Sindh,Khisaddar,4,Jpmc,11497,x
Health Facility,Sindh,Khisaddar,4,Kmc Mch Center,11498,x
Health Facility,Sindh,Khisaddar,4,Kutiana Memon Hosp.,11500,x
Health Facility,Sindh,Khisaddar,4,Ladydufferin Hosp,11501,x
Health Facility,Sindh,Khisaddar,4,Naval Central Surgeory Hosp.,11502,x
Health Facility,Sindh,Khisaddar,4,Nich,11503,x
Health Facility,Sindh,Khisaddar,4,Pns Shifa Hosp. Epi Center,11505,x
Health Facility,Sindh,Khisaddar,4,Police Hosp. Epi Center,11506,x
Health Facility,Sindh,Khisaddar,4,Sindh Services Hosp.,11509,x
Health Facility,Sindh,Khisaddar,4,Sobraj Meternity Hosp.,11510,x
Health Facility,Sindh,Khisaddar,4,Zaibunisa Hosp.,11511,x
District,Sindh,Khisaddar,3,Khisaddar District Store,11512,x
Health Facility,Sindh,Khisite,4,Alshifa Clinic,11522,x
Health Facility,Sindh,Khisite,4,Hasrat Mohani Medical Complex,11523,x
Health Facility,Sindh,Khisite,4,Hassan Jan Hosp.,11524,x
Health Facility,Sindh,Khisite,4,Kyss Hosp.,11525,x
Health Facility,Sindh,Khisite,4,Manghopir Maternity Home,11526,x
Health Facility,Sindh,Khisite,4,Metrolines Hosp.,11527,x
Health Facility,Sindh,Khisite,4,Old Golimar Disp,11528,x
Health Facility,Sindh,Khisite,4,Paracha Medical Center,11529,x
Health Facility,Sindh,Khisite,4,Rashid Minhas Disp,11530,x
Health Facility,Sindh,Khisite,4,Rehman Hosp.,11531,x
Health Facility,Sindh,Khisite,4,Saeedabad Disp,11532,x
Health Facility,Sindh,Khisite,4,Sgd Qasba Colony,11533,x
Health Facility,Sindh,Khisite,4,Sguhu Asif Colony,11534,x
District,Sindh,Khisite,3,Khisite District Store,11536,x
Health Facility,Sindh,Larkana,4,Bhu Akil,11539,x
Health Facility,Sindh,Larkana,4,Bhu Beero Chandio,11541,x
Health Facility,Sindh,Larkana,4,Bhu Daro,11542,x
Health Facility,Sindh,Larkana,4,Bhu Dhamrah,11543,x
Health Facility,Sindh,Larkana,4,Bhu Izzat Wand,11545,x
Health Facility,Sindh,Larkana,4,Bhu Jum Agham,11546,x
Health Facility,Sindh,Larkana,4,Bhu Karani,11547,x
Health Facility,Sindh,Larkana,4,Bhu Kothi,11548,x
Health Facility,Sindh,Larkana,4,Bhu Lashari,11549,x
Health Facility,Sindh,Larkana,4,Bhu Mad Bahoo,11550,x
Health Facility,Sindh,Larkana,4,Bhu New Gud,11551,x
Health Facility,Sindh,Larkana,4,Bhu Pathan Pph1,11552,x
Health Facility,Sindh,Larkana,4,Bhu Pir Bux Bhutto,11553,x
Health Facility,Sindh,Larkana,4,Bhu Saido Dero,11554,x
Health Facility,Sindh,Larkana,4,Bhu Seehar,11555,x
Health Facility,Sindh,Larkana,4,Bhu Shahabad,11556,x
Health Facility,Sindh,Larkana,4,Bhu Sono Jatoi,11557,x
Health Facility,Sindh,Larkana,4,Bhu Usman Lahhair,11558,x
Health Facility,Sindh,Larkana,4,Bhu Veeher,11559,x
Health Facility,Sindh,Larkana,4,Bhu Waris Dino Macchi,11560,x
Health Facility,Sindh,Larkana,4,Cd Aghani,11561,x
Health Facility,Sindh,Larkana,4,Cd Bhains Colony,11562,x
Health Facility,Sindh,Larkana,4,Cd Gajjan Pur,11563,x
Health Facility,Sindh,Larkana,4,Cd Mahota,11564,x
Health Facility,Sindh,Larkana,4,Cd Tatri,11565,x
Health Facility,Sindh,Larkana,4,Cmc Children Hosp,11566,x
Health Facility,Sindh,Larkana,4,Disp Police Line,11567,x
Health Facility,Sindh,Larkana,4,Disp Rasheed Waggan,11568,x
Health Facility,Sindh,Larkana,4,Disp Red Cresent,11569,x
Health Facility,Sindh,Larkana,4,Dispansary Fateh Pur,11570,x
Health Facility,Sindh,Larkana,4,Epi Center Pakistan Chowk,11571,x
Health Facility,Sindh,Larkana,4,Epi Centre Civil Hosp,11572,x
Health Facility,Sindh,Larkana,4,Epi Centre Khuda Abad,11573,x
Health Facility,Sindh,Larkana,4,Epi Centre Latif Colony,11574,x
Health Facility,Sindh,Larkana,4,Epi Centre Shaikh Trust,11575,x
Health Facility,Sindh,Larkana,4,Epi Centre Social Security,11576,x
Health Facility,Sindh,Larkana,4,Epi Old Dho Office,11577,x
Health Facility,Sindh,Larkana,4,Hasib Chandio Disp,11578,x
Health Facility,Sindh,Larkana,4,Maternity Home Muran Wan,11580,x
Health Facility,Sindh,Larkana,4,Meternity Home,11581,x
Health Facility,Sindh,Larkana,4,Rhc Badah,11582,x
Health Facility,Sindh,Larkana,4,Rhc Bangul Dero,11583,x
Health Facility,Sindh,Larkana,4,Rhc Garhi Khuda Baksh,11585,x
Health Facility,Sindh,Larkana,4,Rhc Gerello,11588,x
Health Facility,Sindh,Larkana,4,Rhc Nau Dero,11589,x
Health Facility,Sindh,Larkana,4,Thq Areeja,11591,x
Health Facility,Sindh,Larkana,4,Thq Dokri,11592,x
Health Facility,Sindh,Larkana,4,Thq Hosp Rato Dero,11594,x
District,Sindh,Larkana,3,Larkana District Store,11597,x
Health Facility,Sindh,Matiari,4,Bho Khandoo,11603,x
Health Facility,Sindh,Matiari,4,Bhu Allah Dino Sand,11604,x
Health Facility,Sindh,Matiari,4,Bhu Bao Khan Pathan,11605,x
Health Facility,Sindh,Matiari,4,Bhu Bhanote,11606,x
Health Facility,Sindh,Matiari,4,Bhu Bogo Jamali,11607,x
Health Facility,Sindh,Matiari,4,Bhu Fakir Nooh Hothiani,11608,x
Health Facility,Sindh,Matiari,4,Bhu Hala Old,11610,x
Health Facility,Sindh,Matiari,4,Bhu Ilyas Ibieafo,11611,x
Health Facility,Sindh,Matiari,4,Bhu K K Nizamani,11612,x
Health Facility,Sindh,Matiari,4,Bhu Laloo Mayna,11613,x
Health Facility,Sindh,Matiari,4,Bhu Meher Shah,11614,x
Health Facility,Sindh,Matiari,4,Bhu Oderolal Village,11615,x
Health Facility,Sindh,Matiari,4,Bhu Png Moro,11616,x
Health Facility,Sindh,Matiari,4,Bhu S Khan Lagari,11617,x
Health Facility,Sindh,Matiari,4,Bhu Seea Choo Kaka,11618,x
Health Facility,Sindh,Matiari,4,Bhu Sekhat,11619,x
Health Facility,Sindh,Matiari,4,Bhu Shahmir Rahu,11620,x
Health Facility,Sindh,Matiari,4,Bhu Tahir Hinghoro,11621,x
Health Facility,Sindh,Matiari,4,Bhu Zairpir,11622,x
Health Facility,Sindh,Matiari,4,Cd Mohari Mohammad Khan,11623,x
Health Facility,Sindh,Matiari,4,Cd Zairpir,11624,x
Health Facility,Sindh,Matiari,4,Dhu Nabi Bux Jamali,11625,x
Health Facility,Sindh,Matiari,4,Disp Awal Chachar,11626,x
Health Facility,Sindh,Matiari,4,Gd Bao Khan Pathan,11627,x
Health Facility,Sindh,Matiari,4,Gd Dhaloo Khaslal,11628,x
Health Facility,Sindh,Matiari,4,Gd Juma Shahok,11629,x
Health Facility,Sindh,Matiari,4,Gd Khan Mohammad Majeedar,11630,x
Health Facility,Sindh,Matiari,4,Gd Khnath,11631,x
Health Facility,Sindh,Matiari,4,Gd M Thora,11632,x
Health Facility,Sindh,Matiari,4,Gd Pk Jamali,11633,x
Health Facility,Sindh,Matiari,4,Gd Rana Bugio,11634,x
Health Facility,Sindh,Matiari,4,Gd Saeedabad,11635,x
Health Facility,Sindh,Matiari,4,Rhc B O Kaka,11636,x
Health Facility,Sindh,Matiari,4,Rhc Bhit Shsh,11637,x
Health Facility,Sindh,Matiari,4,Rhc Khyber,11638,x
Health Facility,Sindh,Matiari,4,Rhc Odero Lal Station,11639,x
Health Facility,Sindh,Matiari,4,Taluka Vaccine Store,11640,x
