UID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Facility Type
8136,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Dhakki,361012,Bhu
8137,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Redawan,361040,Bhu
8138,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Mandani,361041,Bhu
8139,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Jamal Abad,361066,Rhc
8140,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Landi Shah,361026,Bhu
8141,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Cheena,361008,Bhu
8142,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Sherpao,361067,Rhc
8143,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Ziam,361051,Cd
8144,Khyber Pakhtunkhwa,3,Charsadda,361,Tangi,361002,Hesara Nehri,361020,Bhu
8145,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Ch Shabqadar Upgraded To Cat C Hospital,361057,Ch
8146,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Mch Shabqadar,361064,Mch
8147,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Daman Shabqadar,361010,Bhu
8148,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Qilla Shah Baig,361073,Bhu
8149,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Mahzara,361027,Bhu
8150,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Kangra,361022,Bhu
8151,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Battagram,361065,Rhc
8152,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Hassanzai,361019,Bhu
8153,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Katozai,361023,Bhu
8154,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Mm Khel,361042,Bhu
8155,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Panj Pao,361072,Bhu
8156,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Daulat Pura,361011,Bhu
8157,Khyber Pakhtunkhwa,3,Charsadda,361,Shabqadar,361003,Kharaki,361074,Cd
8158,Gilgit-Balistan,6,Skardu,601,Skardu,0,Distt Health Office Skardu,601001,
8159,Gilgit-Balistan,6,Skardu,601,Skardu,0,Dhq Hospital Skardu,601068,
8160,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Hussainabad,601069,
8161,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Basho,601009,
8162,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Hosptl Gamba Skardu,601013,
8163,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Gole,601016,
8164,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Kachura,601023,
8165,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Komrah,601024,
8166,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Kowardo,601025,
8167,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Satpara,601031,
8168,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Sermik,601032,
8169,Gilgit-Balistan,6,Skardu,601,Skardu,0,Civil Disp Thorgo,601038,
8170,Gilgit-Balistan,6,Skardu,601,Skardu,0,First Aid Post Giayul,601047,
8171,Gilgit-Balistan,6,Skardu,601,Skardu,0,First Aid Post Katpana,601051,
8172,Gilgit-Balistan,6,Skardu,601,Skardu,0,Mch Ctr Sundus,601082,
8173,Gilgit-Balistan,6,Skardu,601,Shigar,0,Basic Health Unit Tissar,601005,
8174,Gilgit-Balistan,6,Skardu,601,Shigar,0,Basic Health Unit Alchori,601006,
8175,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Churka,601010,
8176,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Chutron,601011,
8177,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Dasso,601012,
8178,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Gulabpur,601018,
8179,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Nar,601028,
8180,Gilgit-Balistan,6,Skardu,601,Shigar,0,Civil Disp Wazir Pur,601040,
8181,Gilgit-Balistan,6,Skardu,601,Shigar,0,Rural Health Center,601065,
8182,Gilgit-Balistan,6,Skardu,601,Roundo,0,Basic Health Unit Tormik,601004,
8183,Gilgit-Balistan,6,Skardu,601,Roundo,0,Civil Disp Harpoh,601021,
8184,Gilgit-Balistan,6,Skardu,601,Roundo,0,Civil Disp Shot,601035,
8185,Gilgit-Balistan,6,Skardu,601,Roundo,0,Civil Disp Stak,601036,
8186,Gilgit-Balistan,6,Skardu,601,Roundo,0,Civil Disp Talu,601037,
8187,Gilgit-Balistan,6,Skardu,601,Roundo,0,First Aid Post Tirico,601059,
8188,Gilgit-Balistan,6,Skardu,601,Roundo,0,First Aid Post Tormik,601061,
8189,Gilgit-Balistan,6,Skardu,601,Roundo,0,First Aid Post Yulbo,601062,
8190,Gilgit-Balistan,6,Skardu,601,Roundo,0,Civil Hospitl Thowar,601066,
8191,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Basic Health Unit Mayrdo,601003,
8192,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Disp Manthokha,601026,
8193,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Disp Olding,601029,
8194,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Disp Pari,601030,
8195,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Disp Tolti Broq,601039,
8196,Gilgit-Balistan,6,Skardu,601,Khrmng,0,First Aid Post  Kharmng,601052,
8197,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Hospitl Mehdiabad,601064,
8198,Gilgit-Balistan,6,Skardu,601,Khrmng,0,Civil Hospitl Tolti,601067,
8199,Gilgit-Balistan,6,Skardu,601,Khrmng,0,First Aid Post Katisho,601092,
8200,Gilgit-Balistan,6,Skardu,601,Khrmng,0,First Aid Post Hilalabad,601096,
12972,Khyber Pakhtunkhwa,3,Nowshera,364,Nowshera,36401,Jalozai-3M,364303,Idp
8203,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Civil Hospital Keris,603009,
8204,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Civil Hospital Daghoni,603041,
8205,Gilgit-Balistan,6,Ghanche,602,Mashabrum,0,Civil Hospital Thagus,603019,
8206,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Civil Hospital Siksa,603043,
8207,Gilgit-Balistan,6,Ghanche,602,Mashabrum,0,Civil Dispensary Dumsum,603005,
8208,Gilgit-Balistan,6,Ghanche,602,Mashabrum,0,Civil Dispensary Gulshan-E-Kabir,603018,
8209,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Garbikhor Ghowari,603025,Fap
8210,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Gharbochon,603026,Fap
8211,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Khaplu,603030,Fap
8212,Gilgit-Balistan,6,Ghanche,602,Mashabrum,0,Sino,603036,Fap
8213,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Darul Uloom Ghowari,603052,Fap
8214,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Balghar,603054,Fap
8215,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Tb Clinic Khaplu,603067,
8216,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Basic Health Unit Bara,603002,
8217,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Basic Health Unit Machlu,603003,
8218,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Basic Health Unit Thalley,603020,
8219,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Civil Dispensary Ghowari,603006,
8220,Gilgit-Balistan,6,Ghanche,602,Khaplu,0,Civil Dispensary Kharfaq,603010,
8221,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Civil Dispensary Salling,603016,
8222,Gilgit-Balistan,6,Ghanche,602,Daghoni,0,Yougo,603040,Fap
8223,Gilgit-Balistan,6,Ghanche,602,Mashabrum,0,Surmo,603044,Cd
8224,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Dhq Hospital Gilgit,605055,
8225,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Cmh Gilgit,605011,
8226,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Aga Khan Health Center Gilgit,605022,
8227,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Civil Hospital Jiglot,605051,
8228,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,City Hospital Kashrote,605033,
8229,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Jalalabad,605057,Bhu
8230,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Nomal,605004,Bhu
8231,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,A Class Dispensary Danyor,605032,
8232,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Civil Hospital Baseen,605024,
8233,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Family Health Hospital Jutial Gilgit,605025,
8234,Gilgit-Balistan,6,Gilgit,603,Gilgit,0,Sehat Foundation Danyor,605044,
8235,Gilgit-Balistan,6,Ghizer,604,Punial,0,Dhq Hospital Gahkuch,604002,
8236,Gilgit-Balistan,6,Ghizer,604,Punial,0,Civil Hospital Singal,604034,
8237,Gilgit-Balistan,6,Ghizer,604,Ishkoman,0,Civil Hospital Chatorkhand,604031,
8238,Gilgit-Balistan,6,Ghizer,604,Punial,0,Aga Khan Health Center Singal,604011,
8239,Gilgit-Balistan,6,Ghizer,604,Gupis,0,Civil Hospital Gupis,604033,
8240,Gilgit-Balistan,6,Ghizer,604,Gupis,0,Aga Khan Health Center Gupis,604044,
8241,Gilgit-Balistan,6,Ghizer,604,Yasin,0,Civil Hospital Yasin,604035,
8242,Gilgit-Balistan,6,Ghizer,604,Gupis,0,Shamaran,604003,Bhu
8243,Gilgit-Balistan,6,Hunza,605,Nagar-2,0,Chalt Nagar,605010,Rhc
8244,Gilgit-Balistan,6,Hunza,605,Nagar-1,0,Civil Hospital Nagar,505053,
8245,Gilgit-Balistan,6,Hunza,605,Aliabad,0,Civil Hospital Karimabad Hunza,605052,
8246,Gilgit-Balistan,6,Hunza,605,Aliabad,0,Civil Hospital Aliabad Hunza,605050,
8247,Gilgit-Balistan,6,Hunza,605,Nagar-2,0,Civil Hospital Gulmat Nagar,605013,
8248,Gilgit-Balistan,6,Hunza,605,Gojal,0,Civil Hospital Gulmit Gojal,605015,
8249,Gilgit-Balistan,6,Hunza,605,Aliabad,0,Agha Khan Extended Family Health  Center Aliabad H,605077,
8250,Gilgit-Balistan,6,Hunza,605,Nagar-1,0,Hoper Nagar,605003,Bhu
8251,Gilgit-Balistan,6,Hunza,605,Aliabad,0,Khanabad Hunza,605058,Bhu
8252,Gilgit-Balistan,6,Hunza,605,Nagar-2,0,A Class Dispensary Skandarabad Nagar,605027,
8253,Gilgit-Balistan,6,Hunza,605,Nagar-1,0,Civil Dispensary Askurdas,605028,
12542,Federal Capital Territory,7,Islamabad1,701,Isb-Urban1,7010,Female Dispensary G-7/2,701025,Disp
8255,Balochistan,4,Panjgur,422,Panjgur,42201,Dhq Hospital,422025,Dhq
8256,Balochistan,4,Panjgur,422,Panjgur,42201,Leprocy Centre,422051,Bhu
8257,Balochistan,4,Panjgur,422,Panjgur,42201,Mch Centre,422026,Mch
8258,Balochistan,4,Panjgur,422,Panjgur,42201,Mch Centre,422027,Mch
8259,Balochistan,4,Panjgur,422,Panjgur,42201,Mch Centre,422028,Mch
8260,Balochistan,4,Panjgur,422,Panjgur,42201,Mch Centre,422033,Mch
8261,Balochistan,4,Panjgur,422,Panjgur,42201,Bonistan,422005,Bhu
8262,Balochistan,4,Panjgur,422,Panjgur,42201,Gar,422007,Bhu
8263,Balochistan,4,Panjgur,422,Panjgur,42201,Gramkan,422008,Bhu
8264,Balochistan,4,Panjgur,422,Panjgur,42201,Essai,422029,Bhu
8265,Balochistan,4,Panjgur,422,Panjgur,42201,Kallag,422010,Bhu
8266,Balochistan,4,Panjgur,422,Panjgur,42201,Khudabadan West,422012,Bhu
8267,Balochistan,4,Panjgur,422,Panjgur,42201,Shahoo Kahn,422020,Bhu
8268,Balochistan,4,Panjgur,422,Panjgur,42201,Sohr Cheel,422014,Bhu
8269,Balochistan,4,Panjgur,422,Panjgur,42201,Tasp Bazar,422030,Bhu
8270,Balochistan,4,Panjgur,422,Panjgur,42201,Washbood,422031,Bhu
8271,Balochistan,4,Panjgur,422,Panjgur,42201,Malik Abad Washbood,422023,Cd
8272,Balochistan,4,Panjgur,422,Panjgur,42201,Noke Abad Tasp,422016,Cd
8273,Balochistan,4,Panjgur,422,Panjgur,42201,Nukur,422017,Cd
8274,Balochistan,4,Panjgur,422,Panjgur,42201,Panchi,422035,Cd
8275,Balochistan,4,Panjgur,422,Panjgur,42201,Peel Koh,422041,Cd
8276,Balochistan,4,Panjgur,422,Panjgur,42201,Sabzab,422042,Cd
8277,Balochistan,4,Panjgur,422,Panjgur,42201,Sarawan Khudabadan,422043,Cd
8278,Balochistan,4,Panjgur,422,Panjgur,42201,Sorag,422022,Cd
8279,Balochistan,4,Panjgur,422,Panjgur,42201,Sordo,422021,Cd
8280,Balochistan,4,Panjgur,422,Gwargo,42202,Parome,422054,Rhc
8281,Balochistan,4,Panjgur,422,Gwargo,42202,Diz Parome,422053,Bhu
8282,Balochistan,4,Panjgur,422,Gwargo,42202,Gichk,422015,Bhu
8283,Balochistan,4,Panjgur,422,Gwargo,42202,Gwargo,422009,Bhu
8284,Balochistan,4,Panjgur,422,Gwargo,42202,Katagari,422011,Bhu
8285,Balochistan,4,Panjgur,422,Gwargo,42202,Rahi Nigor,422013,Bhu
8286,Balochistan,4,Panjgur,422,Gwargo,42202,Dasht E Shahbaz,422039,Cd
8287,Balochistan,4,Panjgur,422,Gwargo,42202,Peesh  Dup,422019,Cd
8288,Balochistan,4,Panjgur,422,Gwargo,42202,Sangi Kalat,422038,Cd
8289,Balochistan,4,Panjgur,422,Gwargo,42202,Sargowaz Gichk,422040,Cd
8312,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Nokjo,413101,Cd
8313,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Sun Chakoo,413023,Bhu
8314,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Kharzan,413057,Rhc
8315,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Kohanw,413048,Cd
8316,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Hitachi,413011,Bhu
8317,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Peer Lakha,413092,Cd
8318,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Hussoi,413122,Bhu
8319,Balochistan,4,Khuzdar,413,Karkh/Moola,41302,Manyallo,413121,Bhu
8320,Balochistan,4,Khuzdar,413,Nall,41303,Garouk,413008,Bhu
8321,Balochistan,4,Khuzdar,413,Nall,41303,Nall,413074,Rhc
8322,Balochistan,4,Khuzdar,413,Nall,41303,Hazarganji,413010,Bhu
8323,Balochistan,4,Khuzdar,413,Nall,41303,Darneli,413036,Cd
8324,Balochistan,4,Khuzdar,413,Nall,41303,Harooni,413040,Cd
8325,Balochistan,4,Khuzdar,413,Nall,41303,Sarrej Gresha,413039,Bhu
8326,Balochistan,4,Khuzdar,413,Nall,41303,Sor Karodi,413038,Cd
8327,Balochistan,4,Khuzdar,413,Nall,41303,Goani Gresha,413009,Bhu
8328,Balochistan,4,Khuzdar,413,Nall,41303,Korask,413016,Bhu
8329,Balochistan,4,Khuzdar,413,Nall,41303,Ornach,413019,Rhc
8330,Balochistan,4,Khuzdar,413,Nall,41303,Koraro,413015,Bhu
8331,Balochistan,4,Khuzdar,413,Nall,41303,Kandri,413043,Cd
8332,Balochistan,4,Khuzdar,413,Wadh,41304,Wadh,413070,Rhc
8333,Balochistan,4,Khuzdar,413,Wadh,41304,Mehandar,413075,Bhu
8334,Balochistan,4,Khuzdar,413,Wadh,41304,Baddri,413004,Bhu
8335,Balochistan,4,Khuzdar,413,Wadh,41304,Sarracho,413062,Cd
8336,Balochistan,4,Khuzdar,413,Wadh,41304,Kalluk,413013,Bhu
8337,Balochistan,4,Khuzdar,413,Wadh,41304,Pishi Ward,413029,Bhu
8338,Balochistan,4,Khuzdar,413,Wadh,41304,Took,413077,Bhu
8339,Balochistan,4,Khuzdar,413,Wadh,41304,Dancer,413006,Cd
8340,Balochistan,4,Khuzdar,413,Wadh,41304,Lope,413054,Cd
8341,Balochistan,4,Khuzdar,413,Wadh,41304,Palli Mass,413059,Cd
8342,Balochistan,4,Khuzdar,413,Wadh,41304,Peer Umer,413021,Cd
8343,Balochistan,4,Khuzdar,413,Wadh,41304,Pishi Kappar,413094,Cd
8344,Balochistan,4,Khuzdar,413,Wadh,41304,Arranji Masjid,413116,Bhu
8345,Balochistan,4,Khuzdar,413,Wadh,41304,Awak,413126,Bhu
8346,Balochistan,4,Khuzdar,413,Wadh,41304,Sonaro,413026,Bhu
8347,Balochistan,4,Khuzdar,413,Wadh,41304,Wahair,413028,Bhu
8348,Balochistan,4,Khuzdar,413,Wadh,41304,Kalghalo,413046,Cd
8349,Balochistan,4,Khuzdar,413,Wadh,41304,Kohan,413095,Cd
8350,Balochistan,4,Khuzdar,413,Wadh,41304,Saroona,413024,Bhu
8351,Balochistan,4,Khuzdar,413,Wadh,41304,Kanjhar Marri,413014,Bhu
8352,Balochistan,4,Khuzdar,413,Wadh,41304,Shah Noorani,413025,Bhu
8353,Balochistan,4,Khuzdar,413,Zehri,41305,Norgama,413071,Rhc
8354,Balochistan,4,Khuzdar,413,Zehri,41305,Kehn,413118,Bhu
8355,Balochistan,4,Khuzdar,413,Zehri,41305,Chashma,413106,Bhu
8356,Balochistan,4,Khuzdar,413,Zehri,41305,Talawan,413124,Bhu
8357,Balochistan,4,Khuzdar,413,Zehri,41305,Mordan,413123,Bhu
8358,Balochistan,4,Khuzdar,413,Zehri,41305,Mishk,413030,Bhu
8359,Balochistan,4,Khuzdar,413,Zehri,41305,Balbal,413035,Bhu
8360,Balochistan,4,Khuzdar,413,Zehri,41305,Goaniko,413102,Cd
8361,Balochistan,4,Khuzdar,413,Zehri,41305,Gazzan,413119,Bhu
8362,Balochistan,4,Khuzdar,413,Zehri,41305,Bhapaw,413120,Bhu
8363,Balochistan,4,Kalat,411,Kalat,41101,Dhq Hospital,411049,Dhq
8364,Balochistan,4,Kalat,411,Kalat,41101,Chashma,411051,Mch
8365,Balochistan,4,Kalat,411,Kalat,41101,Goam,411085,Mch
8369,Gilgit-Balistan,6,Astore,60,Shontar,0,Pakorah,606036,Bhu
8370,Gilgit-Balistan,6,Astore,60,Astore,0,Parishing,606003,Bhu
8371,Gilgit-Balistan,6,Astore,60,Shontar,0,Dirlay,606046,Bhu
8372,Gilgit-Balistan,6,Astore,60,Astore,0,Gurikot,606028,Cd
8373,Gilgit-Balistan,6,Astore,60,Astore,0,Dashkin,606047,Cd
8374,Gilgit-Balistan,6,Astore,60,Astore,0,Ramkha,606016,Cd
8375,Gilgit-Balistan,6,Astore,60,Shontar,0,Rattu,606017,Cd
8376,Gilgit-Balistan,6,Astore,60,Shontar,0,Gudai,606010,Cd
8377,Gilgit-Balistan,6,Astore,60,Shontar,0,Rehmanpure,606018,Cd
8378,Gilgit-Balistan,6,Astore,60,Shontar,0,Dashkharam,606007,Cd
8379,Gilgit-Balistan,6,Astore,60,Shontar,0,Minimarg,606013,Cd
8380,Gilgit-Balistan,6,Astore,60,Astore,0,Hercho,606030,Fap
8381,Gilgit-Balistan,6,Astore,60,Shontar,0,Meer Malik,606034,Fap
12589,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Chora,803016,Cd
12590,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Lala China,803017,Cd
12579,Khyber Pakhtunkhwa,8,Khyber,803,Landikotal,803001,Allacha,803033,Bhu
12580,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Qadam,803013,Cd
12578,Khyber Pakhtunkhwa,8,Khyber,803,Landikotal,803001,Karamna,803032,Bhu
8389,Gilgit-Balistan,6,Diamer,20,Chilas,0,Gonerform,602029,Cd
12581,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Jabba,803014,Cd
8392,Gilgit-Balistan,6,Diamer,20,Chilas,0,Botogah,602020,Fap
8393,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Gayal,602027,Fap
12585,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Kambila,803030,Bhu
12586,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Ch Jamrud,803011,Ch
12587,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Ch Lowara Mina,803012,Ch
12588,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Chappari,803015,Cd
8399,Gilgit-Balistan,6,Diamer,20,Chilas,0,Dhq Hospital Chilas,602045,Dhq
8400,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Ch Darrel,602043,Ch
8401,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Ch Tangir,602044,Ch
8402,Gilgit-Balistan,6,Diamer,20,Chilas,0,Thore,602004,Bhu
8403,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Dabaz,602050,Bhu
8404,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Khanbary,602002,Bhu
8405,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Goharabad,602009,Cd
12584,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Ali Masjid,803029,Bhu
8407,Gilgit-Balistan,6,Diamer,20,Chilas,0,Jal,602011,Cd
8408,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Phurully,602014,Cd
12582,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Pindi Lalma,803018,Cd
12583,Khyber Pakhtunkhwa,8,Khyber,803,Jamrud,803002,Mia Morcha,803022,Bhu
8411,Gilgit-Balistan,6,Diamer,20,Chilas,0,Hudur,602031,Fap
8412,Gilgit-Balistan,6,Diamer,20,Chilas,0,Khiner,602032,Fap
8413,Gilgit-Balistan,6,Diamer,20,Chilas,0,Konkoy Niat,602066,Fap
8414,Gilgit-Balistan,6,Diamer,20,Darrel-Tangir,0,Diamer Tangir,602076,Fap
8415,Gilgit-Balistan,6,Diamer,20,Chilas,0,Loshi,602070,Fap
12630,Khyber Pakhtunkhwa,3,Buner,42,Gagra,4203,Dewanbaba,342018,Rhc
8452,Punjab,1,Mianwali,830,Mianwali,2,Chidru,183014,Bhu
8453,Punjab,1,Mianwali,830,Mianwali,2,Abba Khel,183007,Bhu
8454,Punjab,1,Mianwali,830,Mianwali,2,Lalu Khel,183023,Bhu
8456,Punjab,1,Mianwali,830,Mianwali,2,Chak No 27Db,183114,Bhu
8457,Punjab,1,Mianwali,830,Mianwali,2,Muzaffarpur,183026,Bhu
8458,Punjab,1,Mianwali,830,Mianwali,2,Shadia,183032,Bhu
12638,Khyber Pakhtunkhwa,3,Buner,42,Chagharzai,4204,Topai,342009,Bhu
12614,Khyber Pakhtunkhwa,3,Buner,42,Dagar,4201,Dhq Hospital Daggar,342030,Dhq
12615,Khyber Pakhtunkhwa,3,Buner,42,Dagar,4201,Ch Pachakalay,342031,Ch
8462,Punjab,1,Mianwali,830,Piplan,99,Doaaba,183018,Bhu
8463,Punjab,1,Mianwali,830,Piplan,99,Naseer Wala,183027,Bhu
8465,Punjab,1,Mianwali,830,Piplan,99,Kundian Rural,183022,Bhu
8466,Punjab,1,Mianwali,830,Piplan,99,Sandan Wala,183031,Bhu
8468,Punjab,1,Mianwali,830,Piplan,99,Bala,183009,Bhu
12631,Khyber Pakhtunkhwa,3,Buner,42,Gagra,4203,Gagra,342019,Bhu
8470,Punjab,1,Mianwali,830,Piplan,99,Hafizwala,183067,Rhc
8471,Punjab,1,Mianwali,830,Piplan,99,Tiba Gama Shah,183034,Bhu
11122,Sindh,2,Khairpur,241,Kingri,24104,Kot Mir Mohammad,241073,Bhu
11121,Sindh,2,Khairpur,241,Faiz Gunj,24101,Ghulam Nabi Rajpur,241072,Bhu
11120,Sindh,2,Khairpur,241,Kotdiji,24105,Gd Khair Muhammad Pato,241071,Gd
11119,Sindh,2,Khairpur,241,Kingri,24104,Kolab Jeal,241070,Bhu
11118,Sindh,2,Khairpur,241,Kingri,24104,Gd Ali Hyder Jalbani,241069,Gd
11117,Sindh,2,Khairpur,241,Kingri,24104,Gd Jadal Khan,241068,Gd
11116,Sindh,2,Khairpur,241,Faiz Gunj,24101,Basiro,241067,Bhu
11115,Sindh,2,Khairpur,241,Faiz Gunj,24101,Zafarabad,241066,Bhu
11114,Sindh,2,Khairpur,241,Gambat,24102,Khuhra,241065,Bhu
11113,Sindh,2,Khairpur,241,Gambat,24102,Mch Khuhra,241064,Mch
11112,Sindh,2,Khairpur,241,Nara,24107,Gd Parharo,241063,Gd
11111,Sindh,2,Khairpur,241,Nara,24107,Pir Bux Gaho,241062,Bhu
11110,Sindh,2,Khairpur,241,Gambat,24102,Kharalabad,241061,Bhu
11109,Sindh,2,Khairpur,241,Khairpur,24103,Gd Khanpur,241060,Gd
11108,Sindh,2,Khairpur,241,Khairpur,24103,Tando Nazar Ali,241059,Bhu
11107,Sindh,2,Khairpur,241,Khairpur,24103,Bago Maitlo,241058,Bhu
11106,Sindh,2,Khairpur,241,Khairpur,24103,Gd Allah Bux Katohar,241057,Gd
11105,Sindh,2,Khairpur,241,Khairpur,24103,Gd Faizabad,241056,Gd
11104,Sindh,2,Khairpur,241,Khairpur,24103,Gd Gabar Maitlo,241055,Gd
11103,Sindh,2,Khairpur,241,Khairpur,24103,Gd Siming,241054,Gd
11102,Sindh,2,Khairpur,241,Khairpur,24103,Gagri,241053,Bhu
11101,Sindh,2,Khairpur,241,Khairpur,24103,Gd Razi Goth,241052,Gd
11100,Sindh,2,Khairpur,241,Khairpur,24103,Gd Autari,241051,Gd
11099,Sindh,2,Khairpur,241,Khairpur,24103,Gd Shah Ladhani,241050,Gd
11098,Sindh,2,Khairpur,241,Faiz Gunj,24101,Gd Sutyaro,241049,Gd
11097,Sindh,2,Khairpur,241,Faiz Gunj,24101,Gd Khair Muhammad Lashari,241048,Gd
11096,Sindh,2,Khairpur,241,Faiz Gunj,24101,Gd Karoundi,241047,Gd
11095,Sindh,2,Khairpur,241,Kingri,24104,Gd Kandhar,241046,Gd
11094,Sindh,2,Khairpur,241,Gambat,24102,Saidi Lower,241045,Bhu
11093,Sindh,2,Khairpur,241,Gambat,24102,Kamal Dero,241044,Bhu
11092,Sindh,2,Khairpur,241,Thari Mir Wah,24106,Kabir Khan Siyal,241043,Bhu
11091,Sindh,2,Khairpur,241,Kotdiji,24105,Jiskani,241042,Bhu
11090,Sindh,2,Khairpur,241,Kotdiji,24105,Nawab Wasan,241041,Bhu
11089,Sindh,2,Khairpur,241,Gambat,24102,Jado Wahan,241040,Bhu
11088,Sindh,2,Khairpur,241,Sobho Dero,24108,Hingorja,241039,Rhc
11087,Sindh,2,Khairpur,241,Kingri,24104,Hadal Shah,241038,Bhu
11086,Sindh,2,Khairpur,241,Gambat,24102,Gd Fakir Muhammad Lakho,241037,Gd
