Admin 1,Admin 2,Admin 2,Facility,HF_Type,Latitude,Longitude,ID,
Azad Kashmir,Neelum,ATHMUQM,Kundal Shahi,BHU,34.555853,73.848926,301,
Azad Kashmir,Neelum,ATHMUQM,Katha piran,BHU,34.590000,73.970000,302,
Azad Kashmir,Neelum,ATHMUQM,Dowarian Barri,BHU,34.693760,73.884520,303,
Azad Kashmir,Neelum,ATHMUQM,Jagran,BHU,34.622780,73.766390,304,
Azad Kashmir,Neelum,ATHMUQM,Kutton,BHU,34.563340,73.802700,305,
Azad Kashmir,Neelum,ATHMUQM,Lawat Balla,BHU,34.708060,73.961110,306,
Azad Kashmir,Neelum,ATHMUQM,Neelum,BHU,34.663890,73.940280,307,
Azad Kashmir,Neelum,ATHMUQM,Boor Lawat,BHU,34.707701,73.960679,308,
Azad Kashmir,Neelum,ATHMUQM,Oursyedan,FAP,0.000000,0.000000,309,
Azad Kashmir,Neelum,ATHMUQM,Karka,FAP,34.689030,73.893500,310,
Azad Kashmir,Neelum,ATHMUQM,Kian,FAP,0.000000,0.000000,311,
Azad Kashmir,Neelum,Sharda,Domail Bala,FAP,34.683580,73.727480,312,
Azad Kashmir,Neelum,Sharda,Phalaway,FAP,34.789820,74.560310,313,
Azad Kashmir,Neelum,Sharda,Marnat,FAP,0.000000,0.000000,314,
Azad Kashmir,Neelum,Sharda,Surdary,FAP,0.000000,0.000000,315,
Azad Kashmir,Neelum,Sharda,Kail Sari,FAP,0.000000,0.000000,316,
Azad Kashmir,Neelum,Sharda,Taw Butt,FAP,0.000000,0.000000,317,
Azad Kashmir,Neelum,ATHMUQM,Jabbar Barrian,FAP,34.445711,73.797956,318,
Azad Kashmir,Neelum,Sharda,Tenjian,FAP,0.000000,0.000000,319,
Azad Kashmir,Neelum,Sharda,Bugnwan Surgan,FAP,34.917904,74.215383,320,
Azad Kashmir,Neelum,Sharda,Dosut,FAP,34.757243,74.135218,321,
Balochistan,JAFFARABAD,GANDAKHA,G.D Punhlkhan Jamali,BHU,28.084740,67.740110,322,
Balochistan,JAFFARABAD,GANDAKHA,BHU Khando,MCHC/CHC,28.084740,67.740110,323,
Balochistan,JAFFARABAD,GANDAKHA,BHU Allah Dinosand,CD/GD,28.047220,67.881880,324,
Balochistan,JAFFARABAD,GANDAKHA,Dr. Yar Muhammad Gohato,CD/GD,28.038080,67.907560,325,
Balochistan,JAFFARABAD,GANDAKHA,BHU Shahmir Rahoo,CD/GD,28.051200,67.735890,326,
Balochistan,JAFFARABAD,GANDAKHA,BHU Sekhat,CD/GD,28.163150,67.723950,327,
Balochistan,JAFFARABAD,GANDAKHA,RHC Khyber,BHU,28.010080,67.814784,328,
Balochistan,JAFFARABAD,GANDAKHA,BHU Karam Khan Nizamani,BHU,27.979620,67.741470,329,
Balochistan,JAFFARABAD,GANDAKHA,RHC Bhit Shah,CD/GD,28.015000,67.868610,330,
Balochistan,JAFFARABAD,GANDAKHA,BHU Illyas Abrejo,CD/GD,28.052330,67.719400,331,
Balochistan,JAFFARABAD,SOHBATPUR,BHU Bago Khan Jamali,BHU,28.473390,68.743520,332,
Balochistan,JAFFARABAD,SOHBATPUR,G.D Old Saeedabad,BHU,28.427530,68.779820,333,
Balochistan,JAFFARABAD,SOHBATPUR,Mehrab Neudwani,BHU,28.433820,68.860530,334,
Balochistan,JAFFARABAD,SOHBATPUR,IBRAHIM Gajani,BHU,28.436790,68.814240,335,
Balochistan,JAFFARABAD,SOHBATPUR,Jamal Bagro,MCHC/CHC,28.456790,68.791790,336,
Balochistan,JAFFARABAD,SOHBATPUR,Adil Bugti,BHU,28.468304,68.790150,337,
Balochistan,JAFFARABAD,SOHBATPUR,Manjhi pur,CD/GD,28.427400,68.779580,338,
Balochistan,JAFFARABAD,SOHBATPUR,Manjhi pur,MCHC/CHC,28.428890,68.669050,339,
Balochistan,JAFFARABAD,SOHBATPUR,Noor Pur,BHU,28.463890,68.389620,340,
Balochistan,JAFFARABAD,SOHBATPUR,Dirgi,BHU,28.484280,68.501670,341,
Balochistan,JAFFARABAD,SOHBATPUR,Baloo Der,CD/GD,28.476770,68.430460,342,
Balochistan,JAFFARABAD,SOHBATPUR,Mehar Ali,CD/GD,28.518730,68.542700,343,
Balochistan,JAFFARABAD,SOHBATPUR,Jhanda Talab,BHU,28.581230,68.482030,344,
Balochistan,JAFFARABAD,SOHBATPUR,Abdul Sattar,CD/GD,28.581290,68.482030,345,
Balochistan,JAFFARABAD,SOHBATPUR,Hafiz Ahamad Javas,BHU,28.592400,68.464600,346,
Balochistan,JAFFARABAD,JHAT PAT,Jai Khan,BHU,28.391180,68.340370,347,
Balochistan,JAFFARABAD,JHAT PAT,Azeem Magsi,CD/GD,28.504640,68.401700,348,
Balochistan,JAFFARABAD,SOHBATPUR,Allah Wasaya,CD/GD,28.592410,68.464580,349,
Balochistan,JAFFARABAD,SOHBATPUR,Mis Hussan,MCHC/CHC,28.526010,68.614980,350,
Balochistan,JAFFARABAD,SOHBATPUR,Azam Khan,CD/GD,28.548230,68.564280,351,
Balochistan,JAFFARABAD,SOHBATPUR,BHU Sohbat pur,BHU,28.391180,68.340400,352,
Balochistan,JAFFARABAD,SOHBATPUR,MCH Centre Rasool Bux,BHU,28.565890,68.556350,353,
Balochistan,JAFFARABAD,SOHBATPUR,CD Abdul Rasheed,BHU,28.490700,68.570020,354,
Balochistan,JAFFARABAD,SOHBATPUR,BHU Abdul Aziz,BHU,28.432714,68.366893,355,
Balochistan,JAFFARABAD,SOHBATPUR,Ali Abad Golo,BHU,28.490710,68.570040,356,
Balochistan,JAFFARABAD,SOHBATPUR,BHU Adam Pur,BHU,28.544300,68.590820,357,
Balochistan,JAFFARABAD,SOHBATPUR,HA Sikandar Jarwa,BHU,28.530560,68.623440,358,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Khan Pur,CD/GD,28.219460,68.114410,359,
Balochistan,JAFFARABAD,USTA MOHAMMAD,50 Beded Hospital,Hosp,28.179786,68.047004,360,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Shabir Umrani,CD/GD,28.207010,68.041080,361,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Rustam Jamali,CD/GD,28.183310,68.069470,362,
Balochistan,JAFFARABAD,,CD Zulifqarabad,CD/GD,28.282620,68.081470,363,
Balochistan,JAFFARABAD,USTA MOHAMMAD,MCH Usta Mohammad,MCHC/CHC,28.174630,68.042270,364,
Balochistan,JAFFARABAD,USTA MOHAMMAD,BHU Noor Mohammad Jamali,BHU,28.205870,68.033510,365,
Balochistan,JAFFARABAD,USTA MOHAMMAD,BHU Gareebabad,BHU,28.189820,68.107890,366,
Balochistan,JAFFARABAD,,CD Jawaid Khoso,CD/GD,28.336760,68.283740,367,
Balochistan,JAFFARABAD,JHAT PAT,RHC Rojhan Jamali,RHC,28.325040,68.265010,368,
Balochistan,JAFFARABAD,JHAT PAT,BHU Tajpur Jamali,BHU,28.294890,68.303180,369,
Balochistan,JAFFARABAD,JHAT PAT,MCH Centre Dera Allah Yar,MCHC/CHC,28.391180,68.340330,370,
Balochistan,JAFFARABAD,JHAT PAT,BHU Allah Yar,BHU,28.385200,68.281230,371,
Balochistan,JAFFARABAD,JHAT PAT,BHU Cattle form,BHU,28.245480,68.123200,372,
Balochistan,JAFFARABAD,JHAT PAT,CD Sikanjar Shaq,CD/GD,28.267320,68.170320,373,
Balochistan,JAFFARABAD,,CD Bachal Brohi,CD/GD,28.369210,68.148830,374,
Balochistan,JAFFARABAD,JHAT PAT,CD Ismail Chalgeri,CD/GD,28.402240,68.122460,375,
Balochistan,JAFFARABAD,JHAT PAT,CD Hafeezabad,CD/GD,28.297350,68.205040,376,
Balochistan,JAFFARABAD,SOHBATPUR,C.D.M Ibrahim Khoso,CD/GD,28.549860,68.536340,377,
Balochistan,JAFFARABAD,SOHBATPUR,C.D hair din,CD/GD,28.531890,68.663120,378,
Balochistan,JAFFARABAD,SOHBATPUR,C.D Noor Mohammad Khoso,CD/GD,28.554750,68.609660,379,
Balochistan,JAFFARABAD,SOHBATPUR,CD Naseebullah,CD/GD,28.457610,68.599570,380,
Balochistan,JAFFARABAD,SOHBATPUR,CD Jan Muhammad,CD/GD,28.446260,68.570040,381,
Balochistan,JAFFARABAD,SOHBATPUR,"BHU ,Murad Ali",BHU,28.435660,68.499940,
Balochistan,JAFFARABAD,SOHBATPUR,CD Khan Muhammad,CD/GD,28.583040,68.570670,383,
Balochistan,JAFFARABAD,SOHBATPUR,CD Abdul Raoof,CD/GD,28.526540,68.574790,384,
Balochistan,JAFFARABAD,SOHBATPUR,BHU Roshan Din,BHU,28.637260,68.485000,385,
Balochistan,JAFFARABAD,GANDAKHA,BHU Ahmedabad,BHU,28.132950,67.825270,386,
Balochistan,JAFFARABAD,USTA MOHAMMAD,BHU Ali abad,BHU,28.173340,68.000150,387,
Balochistan,JAFFARABAD,USTA EDOHAMMAD,C.D Chutta khan,CD/GD,28.134670,68.018490,388,
Balochistan,JAFFARABAD,GANDAKHA,BHU Sibi Jadeed,BHU,28.069010,67.796220,389,
Balochistan,JAFFARABAD,USTA MOHAMMAD,BHU Allah Dina Rind,BHU,28.164690,67.959830,390,
Balochistan,JAFFARABAD,GANDAKHA,BHU Munder Kot,BHU,28.164620,67.959870,391,
Balochistan,JAFFARABAD,USTA MOHAMMAD,Mewa Khan Khosa,CD/GD,28.110570,67.857500,392,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Pyala Khan,CD/GD,28.202010,67.906820,393,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Piralabad,CD/GD,28.215570,67.928560,394,
Balochistan,JAFFARABAD,USTA MOHAMMAD,CD Faizabad,CD/GD,28.215590,67.928590,395,
Balochistan,JAFFARABAD,USTA MOHAMMAD,C.D Ali Hasan Jamali,CD/GD,28.349639,68.248049,396,
Balochistan,JAFFARABAD,SOHBATPUR,CD Naseer Khan,CD/GD,28.605170,68.522760,397,
Balochistan,JHAL MAGSI,JHAL MAGSI,RHC D.K Mori,BHU,27.943790,67.532000,398,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Molvi Abdul Rehman Khaskheli,CD/GD,28.136950,67.520720,399,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Gul Khan,RHC,28.089990,67.598010,400,
Balochistan,JHAL MAGSI,JHAL MAGSI,RHC Mehrabpur,CD/GD,28.607750,67.621570,401,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Newtown Mehrabpur,BHU,28.607750,67.649920,402,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Qasimabad,BHU,28.025520,67.490730,403,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Gul EDOHammad Jatoi,BHU,28.667750,67.649920,404,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Puran,CD/GD,27.973880,67.511210,405,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Fatoo Bilal,CD/GD,28.114250,67.628850,406,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Deparja,BHU,28.114250,67.628850,407,
Balochistan,JHAL MAGSI,JHAL MAGSI,RHC Darbelo,BHU,28.178230,67.415720,408,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Moledino Larik,BHU,28.233540,67.541820,409,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Uomrowjam,CD/GD,0.000000,0.000000,410,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Pathano,BHU,0.000000,0.000000,411,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Manjuth,CD/GD,28.413370,67.419160,412,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Bhority,MCHC/CHC,0.000000,0.000000,413,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU Dalipota,RHC,28.286790,67.453010,414,
Balochistan,JHAL MAGSI,JHAL MAGSI,BHU SoomarChannar,CD/GD,28.302940,67.581170,415,
Balochistan,JHAL MAGSI,JHAL MAGSI,RHC Kamal Dero,BHU,28.369630,67.558620,416,
Balochistan,JHAL MAGSI,JHAL MAGSI,Govt.Disp.Hamroo,BHU,28.453410,67.523300,417,
Balochistan,JHAL MAGSI,GANDAWA,BHU Kot Shah,BHU,28.674300,67.654292,418,
Balochistan,JHAL MAGSI,GANDAWA,BHU Fazal Sahito,CD/GD,28.638420,67.376580,419,
Balochistan,JHAL MAGSI,GANDAWA,BHU M.Dero Jatoi,CD/GD,28.560720,67.379770,420,
Balochistan,JHAL MAGSI,GANDAWA,BHU Tunia Baqa Shah,BHU,28.567880,67.495010,421,
Balochistan,JHAL MAGSI,GANDAWA,Govt.Disp.Koro Khan Khushk,BHU,28.511840,67.560550,422,
Balochistan,JHAL MAGSI,Mir Pur,BHU Raheem Chand,CD/GD,28.830000,67.657330,423,
Balochistan,JHAL MAGSI,Ahmed Pur,Govt.Disp.Gachero,RHC,28.830000,67.638680,424,
Balochistan,JHAL MAGSI,Mir Pur,Govt.Disp.Ahmdani Laghari,CD/GD,28.528960,67.736660,425,
Balochistan,JHAL MAGSI,GANDAWA,BHU Malo Ismail Bughio,MCHC/CHC,28.820000,67.610000,426,
Balochistan,JHAL MAGSI,GANDAWA,Govt.Disp.Khud Bux Siyal,MCHC/CHC,28.607700,67.482850,427,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,TOBLI-BHU,BHU,31.085650,68.239170,428,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,C.D Tansihpa,CD/GD,31.206580,68.466800,429,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,SHINA LASHTA-CD,CD/GD,30.710020,68.799260,430,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,MASHOO WALLA-BHU,BHU,30.665830,68.932690,431,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,C.D BARAT KHAIL,CD/GD,30.636520,68.825110,432,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,SAIBZAI-CD,CD/GD,30.847680,68.730770,433,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,TIRKHA DAULATZAI-BHU,BHU,30.813850,68.592540,434,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,C.D Zarhaki Doulatzai,CD/GD,30.783870,68.594880,435,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,C.D Batozai,CD/GD,31.105930,68.731410,436,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,KATCH KARIMZAI-CD,CD/GD,31.052220,68.599370,437,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,RHC Sharm Jogezai,RHC,31.039330,68.554330,438,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,SHARAN JOGEZAI-BHU,BHU,31.033810,68.528120,439,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,KALU KILLA-BHU,BHU,30.699200,68.738310,440,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,C.D Allozai,CD/GD,30.672450,68.605730,441,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,AKHTAR ZAI-CD,CD/GD,30.671120,68.494640,442,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,MUSTAFA KAREZ-CD,CD/GD,30.825010,69.115490,443,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,LANDI MULGHAZAR-CD,CD/GD,31.035940,69.195890,444,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,RHC Gawal IsmailZAI,RHC,30.894610,69.090000,445,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,BHU Auragess,BHU,30.837880,67.702130,446,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,THQ Muslim Bagh,MCHC/CHC,30.825350,67.740630,447,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,RHC Kan Mahtarazai,RHC,30.740520,67.527350,448,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,CD Loi Band,BHU,31.244740,37.604550,449,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,CD Sur Ki Karaz,CD/GD,31.171990,67.580850,450,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,Murgha Faqarzai,BHU,31.244740,67.604550,451,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,Bhu Babo,BHU,31.036490,67.842570,452,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,BHU Kazh Kuch,BHU,31.007740,67.795910,453,
Balochistan,KILLA SAIFULLAH,Sub.T.Loi Band,Aundar Bass,BHU,30.957840,67.799090,454,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,BHU Kunchoghi,BHU,30.831610,67.547140,455,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,C.D Murghzai,CD/GD,30.665990,67.891120,456,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,NALISAR-BHU,BHU,30.833037,68.817700,457,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,C.D Badeui,CD/GD,0.000000,6675.316000,458,
Balochistan,KILLA SAIFULLAH,Badevi,RHC Badevi,RHC,0.000000,67.505660,459,
Balochistan,KILLA SAIFULLAH,Turkha.k.k,C.D Turkha  k.k,CD/GD,30.843425,68.593311,460,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,BARATH CHEENA-CD,CD/GD,30.615401,68.796404,461,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,NASAI-BHU,BHU,30.817454,68.042209,462,
Balochistan,KILLA SAIFULLAH,MUSLIM BAGH,C.D Ganda Mana,CD/GD,30.382180,68.052620,463,
Balochistan,KILLA SAIFULLAH,KILLA SAIFULLAH,SHINKAI-BHU,BHU,30.742658,68.882108,464,
Balochistan,LORALAI,DUKI,Soomer Khna Korai,CD/GD,30.311980,69.246760,465,
Balochistan,LORALAI,DUKI,BHU Khar,CD/GD,30.294890,69.185930,466,
Balochistan,LORALAI,BORI,BHU Moqim Dahri,BHU,30.448880,69.932150,467,
Balochistan,LORALAI,BORI,RHC Shahpur Jehania,CD/GD,30.630630,69.192400,468,
Balochistan,LORALAI,BORI,G.D Dang,CD/GD,30.388130,68.902920,469,
Balochistan,LORALAI,BORI,BHU Mari Jalbani,BHU,30.459230,69.028540,470,
Balochistan,LORALAI,BORI,G.D Punhun Jamali,CD/GD,30.407360,68.866980,471,
Balochistan,LORALAI,BORI,G.D Fazal Keerio,CD/GD,30.418540,68.840970,472,
Balochistan,LORALAI,BORI,BHU 60 Miles,CD/GD,30.395710,68.843870,473,
Balochistan,LORALAI,BORI,MCH Centre 60 Miles,CD/GD,30.399910,68.851770,474,
Balochistan,LORALAI,DUKI,G.D Brohi Conton Ffactory,BHU,30.289270,69.199010,475,
Balochistan,LORALAI,DUKI,BHU Gupchani,BHU,30.820660,69.237900,476,
Balochistan,LORALAI,DUKI,BHU Karam Ali Jamali,CD/GD,30.251770,69.036530,477,
Balochistan,LORALAI,DUKI,G.D Niazi Khan Siyal,BHU,30.240530,68.994410,478,
Balochistan,LORALAI,DUKI,MCH Centre Noor Nawaz Zardari,BHU,30.230430,68.995160,479,
Balochistan,LORALAI,Bori,G.D Sydi Chhar,CD/GD,30.568790,68.095160,480,
Balochistan,LORALAI,Bori,BHU Shamil Unar,CD/GD,30.555350,67.788140,481,
Balochistan,LORALAI,Bori,BHU Hamal Faqir,BHU,30.506560,68.296930,482,
Balochistan,LORALAI,Bori,BHU Muhammad Khan Magsi,BHU,30.366030,68.545700,483,
Balochistan,LORALAI,Bori,BHU Sukhho Manahejo,CD/GD,30.317040,68.516530,484,
Balochistan,LORALAI,Bori,BHU Mitho Khan Jokhio,BHU,30.388940,68.573120,485,
Balochistan,LORALAI,MEKHTAR,RHC Daulatpur,MCHC/CHC,30.477120,69.363530,486,
Balochistan,LORALAI,MEKHTAR,G.D Gahand,BHU,30.335820,69.259890,487,
Balochistan,LORALAI,MEKHTAR,RHC Daur,CD/GD,30.429330,69.205360,488,
Balochistan,LORALAI,MEKHTAR,G.D Karim Bux Brohi,CD/GD,30.507110,69.265220,489,
Balochistan,LORALAI,MEKHTAR,RHC Chak No. 3,CD/GD,30.514790,69.248240,490,
Balochistan,LORALAI,MEKHTAR,BHU Budhal Shah,BHU,30.464070,69.155830,491,
Balochistan,LORALAI,MEKHTAR,G.D A.T.I Farm,CD/GD,30.424320,69.055570,492,
Balochistan,LORALAI,MEKHTAR,G.D Jhoro Khan Sher,BHU,30.540600,69.084000,493,
Balochistan,LORALAI,MEKHTAR,BHU 68 Mori,CD/GD,30.595030,69.130390,494,
Balochistan,LORALAI,MEKHTAR,BHU Jam Sahib,CD/GD,30.509200,69.945260,495,
Balochistan,LORALAI,MEKHTAR,BHU Haberi,CD/GD,30.429800,69.000290,496,
Balochistan,LORALAI,Bori,BHU Sansawri,CD/GD,30.402900,68.938690,497,
Balochistan,LORALAI,Bori,BHU Qutbi,CD/GD,30.382780,68.804510,498,
Balochistan,LORALAI,Bori,G. Urban Disp. Line Para,CD/GD,30.339770,69.748920,499,
Balochistan,LORALAI,Bori,MCH Center Manuabad,BHU,30.339800,68.748980,500,
Balochistan,LORALAI,Bori,BHU Allah Bux Magsi,BHU,30.410840,68.699980,501,
Balochistan,LORALAI,MEKHTAR,BHU Khair Shah,CD/GD,30.506170,69.034780,502,
Balochistan,LORALAI,Bori,G.D Allah Bux Kubar,CD/GD,30.406390,69.893280,503,
Balochistan,LORALAI,DUKI,BHU Bado Mehar,BHU,30.028890,68.479600,504,
Balochistan,LORALAI,DUKI,RHC Kazi Ahmed,CD/GD,30.017350,67.019200,505,
Balochistan,LORALAI,DUKI,G.D Tohi,CD/GD,30.013600,68.639990,506,
Balochistan,LORALAI,DUKI,BHU Majeed Kerio,CD/GD,30.027400,68.651270,507,
Balochistan,LORALAI,DUKI,RHC Mehrabpur,BHU,30.014880,68.742370,508,
Balochistan,LORALAI,DUKI,Govt: Disp: Rahmu Keerio,RHC,30.002280,68.706630,509,
Balochistan,LORALAI,DUKI,MCH Murad Ali Chandio,BHU,30.140780,68.613130,510,
Balochistan,LORALAI,DUKI,BHU Khabar Lakhmir,CD/GD,30.156540,68.527080,511,
Balochistan,LORALAI,DUKI,G.D Khadhar,MCHC/CHC,30.176290,68.568400,512,
Balochistan,LORALAI,DUKI,G.D. K.B Rind,CD/GD,29.994280,68.476090,513,
Balochistan,LORALAI,DUKI,RCH Mehar Jamali,CD/GD,30.103490,69.024590,514,
Balochistan,LORALAI,DUKI,RHC Bandhi,CD/GD,30.115170,69.050270,515,
Balochistan,LORALAI,DUKI,RHC Yar M. Jamali,BHU,30.110690,68.943300,516,
Balochistan,LORALAI,DUKI,GD Manharo,BHU,30.074690,68.920030,517,
Balochistan,LORALAI,DUKI,BHU Gh. Muhammad Jamali,CD/GD,30.075220,68.895280,518,
Balochistan,LORALAI,DUKI,THQ Sakrand,BHU,30.060360,68.899280,519,
Balochistan,LORALAI,DUKI,RHC  Sonhri Form,CD/GD,30.028360,68.894810,520,
Balochistan,LORALAI,DUKI,BHU Murad Pehore,CD/GD,30.767800,69.019910,521,
Balochistan,LORALAI,DUKI,"Govt:Disp""Lahino Fakir",CD/GD,30.058100,69.014920,522,
Balochistan,LORALAI,DUKI,BHU Qamardin Chandio,CD/GD,30.055660,68.990120,523,
Balochistan,LORALAI,DUKI,Govt.Disp:Rahmatullah Rajpar,CD/GD,30.049780,68.992220,524,
Balochistan,LORALAI,DUKI,BHU Dangige,BHU,30.017700,68.935650,525,
Balochistan,LORALAI,DUKI,Govt:Disp:Yakoob Tunio,BHU,30.156920,68.873930,526,
Balochistan,LORALAI,DUKI,BHU Ghair Geju,CD/GD,30.055640,68.873930,527,
Balochistan,LORALAI,DUKI,Govt.Disp.Khuhi Jalal,CD/GD,30.124120,69.203530,528,
Balochistan,LORALAI,DUKI,BHU Kamil Rajper,BHU,30.122700,69.125740,529,
Balochistan,LORALAI,DUKI,BHU Miran Pur,CD/GD,30.082000,69.050020,530,
Balochistan,LORALAI,DUKI,RHC Paidan,BHU,30.091800,69.084190,531,
Balochistan,LORALAI,DUKI,RHC New Jatoi,CD/GD,30.022330,69.218980,532,
Balochistan,LORALAI,DUKI,BHU Diloo Shah,CD/GD,30.063240,69.086200,533,
Balochistan,LORALAI,DUKI,Govt.Disp.Sadhooja,BHU,30.068600,69.074920,534,
Balochistan,LORALAI,DUKI,EDOH Disp.Late Nagar Chandio,BHU,30.186110,69.186110,535,
Balochistan,LORALAI,DUKI,BHU Ali Shair Chang,BHU,30.116130,68.863210,536,
Balochistan,LORALAI,DUKI,Govt. Disp. Hote Khan Jalbani,CD/GD,30.267620,69.058200,537,
Balochistan,LORALAI,DUKI,BHU Moli Dino Rajper,CD/GD,30.262670,69.102550,538,
Balochistan,LORALAI,DUKI,BHU Jiando Rajper,CD/GD,30.259990,69.084410,539,
Balochistan,MUSA KHAIL,Dang,Dang,RHC,30.863420,70.169960,540,
Balochistan,MUSA KHAIL,Dang,Keyara,CD/GD,30.817860,70.185710,541,
Balochistan,MUSA KHAIL,Dang,Gargasi,BHU,30.798790,70.157270,542,
Balochistan,MUSA KHAIL,Dang,Nilli Kach,CD/GD,30.829310,70.224090,543,
Balochistan,MUSA KHAIL,Dang,Karkana,BHU,30.859020,70.240260,544,
Balochistan,MUSA KHAIL,Dang,Dang,MC,30.873770,70.153880,545,
Balochistan,MUSA KHAIL,MUSA KHEL,Nalli Merdadzai,BHU,30.857170,69.820810,546,
Balochistan,MUSA KHAIL,MUSA KHEL,CHEENA KHOUNDI-CD,CD/GD,31.133970,69.905550,547,
Balochistan,MUSA KHAIL,MUSA KHEL,Shana dar,BHU,31.160028,69.870420,548,
Balochistan,MUSA KHAIL,MUSA KHEL,GHURYASA-CD,CD/GD,30.839060,69.929260,549,
Balochistan,MUSA KHAIL,MUSA KHEL,MUSA KHAIL-MCH CENTRE,MCHC/CHC,30.856900,69.820810,550,
Balochistan,MUSA KHAIL,Kingni,Cham,CD/GD,30.828740,69.752630,551,
Balochistan,MUSA KHAIL,MUSA KHEL,MEHMOODABAD-CD,CD/GD,30.924470,69.774130,552,
Balochistan,MUSA KHAIL,MUSA KHEL,KASHPAN-BHU,BHU,30.778070,69.898500,553,
Balochistan,MUSA KHAIL,Kingni,Kot khan M,BHU,30.644140,69.925910,554,
Balochistan,MUSA KHAIL,Kingni,Noor Husa,BHU,30.415220,69.970450,555,
Balochistan,MUSA KHAIL,Kingni,Andar Wali,CD/GD,30.640870,69.957700,556,
Balochistan,MUSA KHAIL,Kingni,Burg Pusht,CD/GD,30.561060,69.940140,557,
Balochistan,MUSA KHAIL,Kingni,Pathra,CD/GD,30.581060,69.940140,558,
Balochistan,MUSA KHAIL,Kingni,Rora Sham,BHU,30.437580,69.803710,559,
Balochistan,MUSA KHAIL,Kingni,Kingni,BHU,30.364003,69.856750,560,
Balochistan,MUSA KHAIL,Kingni,Sham,CD/GD,30.437570,69.803790,561,
Balochistan,MUSA KHAIL,Kingni,Garwandi,CD/GD,30.601550,69.767270,562,
Balochistan,MUSA KHAIL,Kingni,Kili Gogal,BHU,30.610840,69.764070,563,
Balochistan,SIBI,SIBI,BHU Baig Mohammad Panhwar,MCHC/CHC,29.596950,67.987250,564,
Balochistan,SIBI,SIBI,RHC Mithiani,MCHC/CHC,29.530220,68.130500,565,
Balochistan,SIBI,SIBI,Govt.Disp.Abran,BHU,29.545310,68.113520,566,
Balochistan,SIBI,SIBI,Govt.Disp.Dhagano Khan Chandio,BHU,29.537930,68.120110,567,
Balochistan,SIBI,SIBI,Govt.Disp.Lutufullah Panhwar,BHU,29.494350,67.872510,568,
Balochistan,SIBI,SIBI,BHU Kundha Khai,CD/GD,29.514380,67.863610,569,
