Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Sindh,Qambar Shahdadkot,4,Arzi Bhutto,11032-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Bahram,11033-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Bhambho Khan,11034-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Chakiani,11035-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Dato Teevna,11036-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Gaji Khuhawar,11037-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Ghathar,11039-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Ghazi Khan Khuhawar,11040-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Ghulam Ali Magsi,11041-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Ghurmani,11042-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Hamal,11043-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Khandoo,11044-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Kot Ghulam Shah,11045-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Lalu Raunk,11046-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Shaheed Ziauddin Ahmed Iran,11047-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Thoof Chousool,11048-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Wadho Kalhoro,11049-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Chajra Disp,11050-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Dispensory Ghogharo,11051-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Dispensory Kot Lal Bux Mahesar,11052-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,District Health Quarter Hosp,11053-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Abdul Wahab Khoso,11055-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Govt Dispensory Noor Muhammad Shaikh,11056-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Shahdadkot,11057-inv,Mch,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Nasir Abad,11058-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Qubo,11060-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Umed Ali Junejo,11062-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Wagan,11063-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Taluka Hosp Shahdadkot,11064-inv,x,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Miro Khan,11066-inv,Thq,0-x,x,0,0
Health Facility,Sindh,Qambar Shahdadkot,4,Warah,11068-inv,Thq,0-x,x,0,0
District,Sindh,Qambar Shahdadkot,3,Kambar,11070-inv,District Store,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Abdul Qadir Bhayo,11085-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Badani,11086-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Dari,11087-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Ghouspur,11088-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Ghulam Sarwar,11089-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Jahan Khan Bhangwar,11090-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Khewali,11091-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,M Usman Khoso,11092-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Muhammad Khan Mazari,11093-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Pir Jam Bijarani,11094-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Sheer Muhammad Bijarani,11095-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Zorgash,11096-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Abdul Qadir,11097-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,G Hussain Banghwar,11098-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Hafeezullah,11099-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Illahi Bux Khoso,11100-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Muhammad Azim Goth,11101-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Rahmat Bijarani,11102-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Goreaje Khan Dahani Disp,11103-inv,x,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Kandhkot,11104-inv,Mch,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Mnch Kashmore,11105-inv,x,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Karampur,11106-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Tangwani,11107-inv,Rhc,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Rhu Buxapur,11109-inv,x,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Shertabad,11110-inv,x,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Kandh Kot,11111-inv,Thq,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Kashmore,11113-inv,Thq,0-x,x,0,0
Health Facility,Sindh,Kashmore,4,Wapda Hosp Guddu,11115-inv,x,0-x,x,0,0
District,Sindh,Kashmore,3,Kashmore Distrct Store,11116-inv,x,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Arab Solangi,11127-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Bachal Bhambhro,11128-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Belharo,11129-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Bozdar Wada,11130-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Dhabi,11131-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Dhveo,11132-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Hindyari,11133-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Khair Pur,11134-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Khurha,11135-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Razidaro,11136-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Ripri,11137-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Setharja,11139-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Sikandarabad,11140-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Tajjal,11141-inv,Bhu,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,G I M S,11143-inv,x,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Arab Phul,11147-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Model Village,11148-inv,Gd,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Kharalabad,11149-inv,x,0-x,x,0,0
Health Facility,Sindh,Khairpur,4,Their,11152-inv,Mch,0-x,x,0,0
