Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Latitude,Longitude
Health Facility,Punjab,Jhelum,4,Nagial,6778,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Nogran,6779,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pail Mirza,6780,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pak Uk Hosp,6781,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pandori,6782,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pd Khan,6783,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Phulrey Saeedan,6784,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pind Dadan Khan,6785,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pind Swika,6787,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pindi Said Pur,6788,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pininwali,6789,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Pither Nadi,6790,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Punchor,6791,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Ramdial,6792,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Dina,6793,Rhc,0-x,0,0
Health Facility,Punjab,Jhelum,4,Sauwal,6796,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Snatha,6797,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Sodi Gujjar,6798,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Sohan,6799,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Sohawa,6806,Thq,0-x,0,0
Health Facility,Punjab,Jhelum,4,Toba,6809,x,0-x,0,0
Health Facility,Punjab,Jhelum,4,Wagh,6811,x,0-x,0,0
District,Punjab,Jhelum,3,Jhelum,6812,District Store,0-x,0,0
Health Facility,Punjab,Kasur,4,Akber Abad,6838,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Alpa Kalan,6839,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Attari Virk,6840,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Awan Chak 39,6841,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bahadar Pura,6842,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bauliana,6843,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bautt,6844,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Behar Wal,6845,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Beroon Raja Jang,6846,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhagiana Kalan,6847,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhaguar Maar,6848,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhaidian Chak 35,6849,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhambha Kalan,6850,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhoay Asal,6851,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhopay Wal Chak 23,6852,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bongi Kalian,6853,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Burj,6854,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,18,6855,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Chathian Wala,6856,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Cheena Arla,6857,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Daftoo,6858,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Daokey Chak 9,6859,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Deu Sial,6860,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Dholan Hithar,6861,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Dhuddian,6862,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Dhuttay,6863,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Doblian,6864,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Fateh Pur,6865,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Gagga Sarai,6866,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Gaudi Roop Singh,6867,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Gehlan Hithar,6868,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Ghuman Key,6869,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Green Kot,6870,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Handal,6871,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Harri Har,6872,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Hunjrai Kalan,6873,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Hussain,6874,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Jumber Khurd,6876,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kacha Paka,6877,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kalas Gama,6878,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kandorangar,6879,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kawain Jhoke,6880,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Khai Hithar,6881,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Khan Key Morq,6882,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kharpar,6883,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kili Sokal,6884,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kot Mehtab Khan,6885,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kot Sandras,6886,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Kotli Raiy Abou Baka,6888,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Maddar Chak 26,6889,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Matta,6890,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Mojoki,6891,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Mokal,6892,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Mudkey Dhariwal,6893,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Mundey Ki,6894,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Nathey Khalsa,6895,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Nathoki,6896,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Nul Hittar,6897,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Olakh Hithar,6898,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Orara,6899,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Pakohki,6900,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Pial Kalan,6901,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Qandi Wind,6902,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Rajo Wal,6903,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Ram Thaman,6904,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Ramyana,6905,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Rao Khan Wala,6906,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Sarai Mughal,6907,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Sattoki,6908,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Sehjra,6909,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Shekhum,6910,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Tara Gharh,6911,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Veerum Chak 4,6912,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Wan Adhen,6913,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Zafar Key,6914,Bhu,0-x,0,0
Health Facility,Punjab,Kasur,4,Bhud Marlian Hittar,6915,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Ddoh Office Patoki,6916,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Kasur,6921,Dhq,0-x,0,0
Health Facility,Punjab,Kasur,4,Jamshair Kalan,6922,Disp,0-x,0,0
Health Facility,Punjab,Kasur,4,Talwandi,6923,Disp,0-x,0,0
Health Facility,Punjab,Kasur,4,Grd Gulzar Jageer,6924,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Private,6925,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Rd Padhana,6926,x,0-x,0,0
Health Facility,Punjab,Kasur,4,C Gandah Sing,6927,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Changa Manga,6929,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Ellah Abad,6930,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Habiba Abad,6931,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Hallah,6932,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Jora,6933,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Kanganpur,6934,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Khudian,6936,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Khudian Khas Substore,6938,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Kot Radha Kishen,6939,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Krk,6940,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Mustafaabad,6941,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Phoolnagar,6943,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Raja Jang,6945,Rhc,0-x,0,0
Health Facility,Punjab,Kasur,4,Tb Clinic Pattoka,6948,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Tehsil Epi Store,6949,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Tehsil Vaccine Store Kasur,6952,x,0-x,0,0
Health Facility,Punjab,Kasur,4,Chunian,6957,Thq,0-x,0,0
Health Facility,Punjab,Kasur,4,Pattoki,6959,Thq Hosp,0-x,0,0
District,Punjab,Kasur,3,Kasur,6960,District Store,0-x,0,0
Health Facility,Punjab,Khanewal,4,100 15L,7028,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,105 15L,7029,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,115 15L,7030,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,11A8r,7032,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,12 Ah,7033,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,121 15L,7034,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,129 15L,7036,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,131 15L,7038,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,137 16L,7040,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,14A8r,7041,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,18 Darkan,7042,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,2Ah,7043,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,30 10R,7045,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,36 10R,7046,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,44 10R,7047,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,44 15L,7048,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,50 15L,7050,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,58 10R,7052,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,7 9 R,7053,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,88 15L,7054,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,9 R,7055,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,92 10R,7057,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,92 15L,7058,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Abdul Hakeem,7059,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Bagar Sargana,7060,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Bakir Pur,7061,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Bherowal,7063,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,102 10R,7065,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,106 10R,7066,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,125 7Er,7067,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,127 10X Jahanian,7068,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,133 16L,7069,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,136 10R,7071,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,139 10R,7074,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,140 10R,7076,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,171 10R,7078,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,18 8R,7079,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,19 8Br,7080,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,22 8R,7081,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,55 10R,7082,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,67 10R,7083,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,67 15L,7085,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,7 8Ar,7086,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,70 15L,7087,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,74 15L,7089,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,76 10R,7091,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,79Llor,7093,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,88 10R,7094,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Ali Sher Wahin,7095,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Chitor Garah,7097,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Gagh,7099,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Ghose Pur,7100,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Haq Nawaz,7101,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Ibrah Pur,7103,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Jungle Darawala,7105,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kot Barkat Ali,7106,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kot Islam,7107,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kund Sargana,7108,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Man Kot,7109,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mian Pur,7111,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mumdal,7112,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Qatal Pur,7113,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Raheem Shah,7114,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Sendia Wala,7115,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Thul Najeeb,7116,Bhu,0-x,0,0
Health Facility,Punjab,Khanewal,4,Khanewal,7117,Ch,0-x,0,0
Health Facility,Punjab,Khanewal,4,Dandi Sergana,7131,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Dar Khana,7132,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Grd 79 15L,7137,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Hashmat Mirali,7139,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Havali Kouranaga,7140,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Hussain Abad Awal,7141,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Jaso Kawan,7143,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Joudh Pur,7145,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kabirwala,7146,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kacha Khuh,7151,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Khanewal,7153,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Korai Baloch,7159,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Kukar Hatta,7161,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mahni Sial,7162,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Makhdom Pur,7163,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mari Sahu,7165,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mian Chanu,7166,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mubarik Pur,7167,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Mullar Pur,7168,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Naurang Shah,7169,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Havali Kouranaga,7170,Rhc,0-x,0,0
Health Facility,Punjab,Khanewal,4,Thatha Sadiqabad,7171,Rhc,0-x,0,0
Health Facility,Punjab,Khanewal,4,Sarai Sidhu,7173,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Sardar Pur,7177,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Shamakot,7178,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Tehsil Store Jahanian,7179,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Jahanian,7180,Thq,0-x,0,0
Health Facility,Punjab,Khanewal,4,Tulamba,7181,x,0-x,0,0
Health Facility,Punjab,Khanewal,4,Umeed Garh,7184,x,0-x,0,0
District,Punjab,Khanewal,3,Khanewal,7185,District Store,0-x,0,0
Health Facility,Punjab,Khushab,4,Akm2 Kathwai Hosp,7245,x,0-x,0,0
Health Facility,Punjab,Khushab,4,59Mb,7246,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Aungah,7247,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Bejar,7248,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Botala,7249,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Bundial,7250,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,23Mb,7251,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,47B,7252,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Chan,7253,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Dayiwal,7254,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Golywali,7255,Bhu,0-x,0,0
Health Facility,Punjab,Khushab,4,Groot,7256,Bhu,0-x,0,0
